scene_id	scene_desc	start	end	shot_ids
1	Chandler's Office, Chandler is on a coffee break.   Shelley enters.	6.96	59.92	1,2,3,4,5,6,7,8,9,10,11,12,13
3	Monica and Rachel's, everyone is there.	59.99	113.60	13,14,15,17,18,19,20,22,23,24,26,27,28,29,31,33
4	Joey congratulates Ross, sees Chandler's look and abruptly stops.	119.50	159.85	36,37,38,39,40,42,43,44,45,46,47,48
5	Phone rings; Monica gets it	166.33	218.73	51,52,53,54,55,56,57
6	The Hospital, Mr. and Mrs. Geller are there, along with Aunt Lillian. Ross and Monica enter and everyone says hi and kisses.	221.61	243.45	58,59,60,61,62,63,64,65,66
7	Monica strides over to Ross, who is making coffee, and talks to him aside.	243.45	261.81	66,67,68,70
9	Cut to the hospital, later. Everyone is talking about Nana.	262.10	277.46	70
10	The nurse comes out of Nana's room.	279.22	280.26	71,72
11	Everyone stands up. Cut to Ross and Monica in Nana's room.	285.94	326.11	72,73,74,75,76,77,79
13	Ross runs out too.	330.83	350.94	82,83,85,86,87,88,89,90
14	Monica returns with the nurse and they go into Nana's room.	353.50	359.26	91,93
15	Nana passes for the second time and the nurse pulls the blanket over her. Ross and Monica go to tell the family	377.10	378.30	97
16	Central Perk, Chandler, Phoebe, Joey, and Rachel are there.	388.86	405.05	101,102,103,104,106
17	Monica and Ross enter.	405.85	492.46	106,107,110,112,113,114,115,116,118,121,122,125,128
18	Monica and Rachel’s.  Monica and Mr. Geller are looking at Casket Catalogs in the kitchen.	499.18	533.74	128,129,130,131,132,133,134,135
19	Nana's house, Ross, Mrs. Geller and Aunt Lillian are going through clothes.	540.86	545.34	137,138
20	They open a cupboard which, amongst other things, contains a chest of drawers	551.02	555.08	141,142
21	He tries pushing against the chest of drawers. Then he opens one of the drawers and climbs into the closet using that; he falls behind the chest of drawers with a shout.	574.84	576.20	146,147
22	Monica and Rachel's, Monica is talking to her father.	585.78	633.72	148,149,151,152,153,154,155,156,157,158,159
23	Chandler's Office, Shelley is drinking coffee; Chandler enters.	646.30	700.41	163,164,165,166,167,168,169,171,172,173,174,175,177
