scene_id	scene_desc	start	end	shot_ids
1	Central Perk, all six are there.	2.00	42.70	1,2,3,4,5,6,7,9,10,11,13
2	Long pause.	49.90	51.66	17,18
4	Central Perk, all are there.	65.09	179.46	21,22,23,24,25,26,28,29,30,33,34,36,37,38,39,40,42,43,45,47,48,49,50,51,52,53,54
5	Angela, a beautiful woman in a tight dress, enters.	183.14	187.78	55,56
6	Angela takes a seat at the counter.	188.10	231.11	56,57,58,59,60,61,63
7	Cut to Ross and Rachel, talking next to one of the tables.	231.11	283.47	63,64,65,66,68,69,70,71,73,74
8	Cut back to Joey and Angela at the counter.	287.15	333.83	77,78,79,80,81,82,83,85
9	Monica and Rachel's apartment, Joey is there, trying to convince Monica to pose as his girlfriend. His plan is to hook Monica up with Angela's boyfriend Bob and then take Angela back for himself.	333.83	411.97	85,86,87,89,90,91,92,93,94,95,97,98,100,101
10	Ross' apartment, Chandler is playing with Ross’ dinosaurs.	411.97	483.42	101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,118
11	A fancy restaurant, Joey and Monica are there, meeting Angela and Bob, who Monica thinks is Angela's brother.	488.70	506.22	118,119,120,121,122,123,124
12	Angela and Bob walk in. Bob is good-looking.	506.22	517.27	124,125,126,128
13	Central Perk, Chandler and Phoebe are there. Chandler is looking for Janice and Tony out the Central Perk door window.	517.75	528.87	128
14	Janice and Phoebe's boyfriend, Tony, walk in.	531.59	568.67	129,130,131,132,133,134,135,136,137,138,140,141
15	Chandler sees Phoebe breaking up with Tony. She talks to him for a few seconds, hugs him, and then he leaves. Chandler is amazed how easy it was for her.	569.15	591.80	141,142,143,145
16	The drinks arrive, and Chandler downs his espresso in one gulp.	596.84	605.00	145,146
17	Chandler walks over to the counter where Phoebe is, and is asking her about the break-up.	610.52	646.84	147,148,149,150,151,152,153,154,155,156,157,160
18	The Launderama, Rachel finishes putting her basket of laundry on a washing machine, and walks over to the change machine to get some….duh…change.  An old woman takes Rachel's clothes off the machine and begins loading it with her things.	646.84	677.19	160,162,163,164,165,166,167
19	Ross arrives.	680.07	691.62	168,169
