scene_id	scene_desc	start	end	shot_ids
1	Central Perk, Chandler, Joey, Phoebe, and Monica are there.	18.96	35.86	2,3,5,6,7,8
2	They all stare, bemused.	37.06	55.30	10,11,12,13,14,15
3	Time Lapse	55.30	98.25	15,16,18,19,20,21,22,23,24,25,26
4	Time Lapse, Ross has entered.	103.69	205.58	28,29,30,31,32,33,34,35,36,37,38,39,40,42,43,44,45,46,47,48,50
5	Ross gestures his consent.	205.58	213.18	50,51
6	Rachel enters in a wet wedding dress and starts to search the room.	218.76	251.28	52,55,56,57,58,60,61,62
7	They go to hug but Ross's umbrella opens.  He sits back down defeated again.  A moment of silence follows as Rachel sits and the others expect her to explain.	260.72	363.91	65,66,67,68,69,70,72,76,78,80,81,83,84,85
8	The scene on TV has changed to show two women, one is holding her hair.	368.31	390.22	87,88,89,90,91,94
9	She is pushed down the stairs and everyone cheers.	390.86	449.65	95,96,97,98,99,100,101,102,103,104
10	Time Lapse, Rachel is breating into a paper bag.	449.81	501.41	104,105,106,110,111,112,113,114,116,117,118,119,121
11	The door buzzer sounds and Chandler gets it.	503.41	545.39	121,122,123,124,125,126,127,128,129,130,131,132,133,134
12	There's a knock on the door and it's Paul.	547.63	577.21	135,136,137,138,139,140,141,143
13	Monica goes to change.	582.65	641.49	145,147,148,149,150,151,152,153,155,156,157
14	The Subway, Phoebe is singing for change.	651.31	680.81	160,161,162
15	Ross's Apartment, the guys are there assembling furniture.	684.49	697.29	163,164
16	Joey and Chandler are finishing assembling the bookcase.	697.61	718.56	164,166,167,168
17	Joey checks that Ross is not looking and dumps it in a plant.	721.44	755.73	169,171,172,173,174,175,176,177
18	A Restaurant, Monica and Paul are eating.	756.29	833.01	178,179,180,181,182,183,184,185,186,187
19	Ross's Apartment; Ross is pacing while Joey and Chandler are working on some more furniture.	836.05	874.42	188,189,192,193,194,196,197,198,199
