scene_id	scene_desc	start	end	shot_ids
21	Monica and Rachel's, Monica, Rachel and Fake Monica are there.	0.16	111.20	1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
22	Monica and Rachel's, time lapse.  Everyone but Joey and Monica are there.	114.54	178.60	27,28,30,31,32,33,34,36,37,39,40,41,42,43,45,46
23	Central Perk, Ross is talking to Dr. Baldhara, a zookeeper.	186.52	238.39	48,49,50,51,52,53,54,55,56,57,58,59,62,63,64,65
24	Chandler and Joey burst in, with Marcel	243.27	264.45	67,68,70,72
25	Monica and Rachel's, Rachel is dusting. She comes to the table, lifts all the magazines and wipes under them, then just puts them down again. Monica bursts in, obviously drunk.	286.54	318.71	77,78,79,80,81,82,83
26	Monica is drinking from the tap	319.19	372.31	83,84,85,86,87,88,89,90
27	The phone rings and Rachel answers	372.31	394.56	90,91,92,93,94,95
28	New York City Department of Correction, Monica is visiting Fake Monica.	406.00	510.34	97,98,99,100,102,103,104,105,106,107,108,110,111,112,113,114,115,116,117,118,119,120,122
29	Tap Class, Monica is standing by the door.	510.34	522.98	122,123,125,126
30	The Airport, everyone but Monica is there to see off Marcel.	538.69	668.32	131,132,134,136,137,139,140,141,142,143,144,145,146,147,148,150,151,154
33	A Theater, there is a casting session going on for a play.	675.20	696.13	154,155,156,157
