scene_id	scene_desc	start	end	shot_ids
16	Chandler and Joey's, Joey and Ross are there, discussing what happened last night.	0.32	52.34	1,2,5,6,7,8,9,10
17	At this point, Chandler walks into the living room from his bedroom. Ross and Joey both have their backs to him, so they don't notice. Chandler sees the situation and remains quiet, watching.	53.78	70.81	10
18	Chandler is completely astounded.	74.73	83.13	10
19	Chandler leans back against the desk and Ross and Joey hear him. Ross and Joey both notice at the same time. They slowly stop, and then very slowly turn around to see Chandler staring at them.	103.88	145.62	14,15,16,17,18,19,20
20	Chandler's new window office, he is showing Phoebe around.	148.58	229.01	20,21,22,23,24,25,28,29,30,31,32,33
21	An unamused woman walks into the office.	235.17	236.53	36
22	She leaves, obviously perturbed.	239.25	257.27	38,40,41,45
23	Monica and Rachel's, Monica is on the phone. Rachel walks in and overhears the conversation.	258.39	302.85	45,46,47,48,49,50,51,53,54
24	Monica and Rachel's, later. Rachel is waitressing, Monica is cooking. Phoebe walks in with Steve (Crystal Duck winner Jon Lovitz).	310.37	346.98	55,56,57,58,59,60,61,62
25	They leave on the tour and Rachel goes to follow them but Phoebe stops her and drags her into the kitchen.	347.14	439.66	62,63,64,65,66,67,68,69,73,74,75,76,77,78,79,80,81,82,84
26	Rachel tries to get Monica's attention to tell her Steve is stoned. She pretends to drag on a joint, and Monica thinks she's giving her the 'OK' signal. Then Rachel does it again, inhaling deeply this time. Monica waves it off as though she doesn't believe it.	456.06	547.59	91,92,94,95,96,97,98,99,100,101,102,103,104,106,108,109,110,111,113,114
27	The oven goes off.	549.19	572.14	114,115,116,117,118,119
28	Central Perk, all are there except Chandler.	572.29	600.54	119,120,121,122,123,124,125,126,128
29	Ross gets up and goes over to the counter and Joey follows him.	606.30	649.32	129,130,131,132,133,134,136,137,138,139,140
30	Chandler's office, he's on the phone, agitated.	650.04	667.05	141,142
32	Phoebe's massage parlor, she has Steve on the table, and is giving him an extra-painful massage.	678.73	710.27	142,143,144,145
