scene_id	scene_desc	start	end	shot_ids
1	Monica and Rachel's, Chandler walks in and starts raiding the fridge. Then Rachel comes out of the shower with a towel wrapped round her waist, drying herself with another towel. Chandler and Rachel startle each other and she drops the towel for a second and snatches the rug off the couch.	16.40	33.15	6,7,8,9,10,11,12,13,14,15
4	Central Perk, Phoebe is there with her boyfriend Roger, talking to Rachel and Monica.	46.11	199.28	17,18,20,22,23,24,25,26,27,28,29,30,31,32,33,34,36,38,39,40,41,42,43,44,45,46,47,48,51,52,53,54,55,56,57,58,59
5	Joey enters with his dad	202.64	247.84	61,62,63,64,66,69
7	Chandler and Joey's, Mr. Tribbiani is on the phone.	248.57	263.53	69,70
8	His dad nods. Cut to later. Joey is chopping mushrooms	272.89	337.92	74,75,76,77,78,79,80,81,82,83,85,86,87,88,89,91,92,93
9	Monica and Rachel's, Joey is lamenting to everyone about hid dad's affair.	346.24	373.86	93,94,95,96,97,99
10	The oven timer goes off. Monica gets up.	373.86	428.23	99,101,102,103,105,106,107,109
11	Door buzzer goes	432.39	454.01	111,112,114
12	Cut to Chandler, Ross and Roger sitting at the table. Ross is upset	454.41	520.89	115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
13	Cut to later. Rachel is in tears	525.69	570.95	131,132,133,134,135,136,137
14	He shuts the door and Ross and Monica fling cookies at it	576.07	577.27	140
15	The Hallway, Chandler and Joey are just leaving Monica and Rachel's.	581.27	582.31	140
16	They notice that a woman is sitting by their door	585.59	624.16	141,142,143,144,145,147,149,150,151
17	Chandler and Joey's, Ronni is talking to Chandler. Joey's dad is not around.	630.48	653.54	152,153,154,155,156
18	Joey's dad enters.	653.62	690.72	156,157,158,159,160,161,162,164,165,166,167
