scene_id	scene_desc	start	end	shot_ids
1	Scene: Central Perk. Everyone is there.	1.28	53.74	1,2,3,4,5,6,7,8,9,11,12,13,15,16
2	Ross goes over to the counter. Chandler follows him.	59.23	69.71	17,18,19
4	Central Perk, continued from earlier, Chandler is sitting on the table.	78.75	90.80	20,21,22
5	Chandler, Monica and Phoebe looks at him	95.20	143.70	24,25,26,27,28,29,30,32,33,34,35
6	Ross's beeper goes off	145.94	217.11	36,37,38,39,40,42,43,44,45,46,47,48,49,50,51,53,54,55,56,58,59,60
7	Chandler's office, he and Phoebe are there when the phone starts ringing.	230.45	283.98	64,65,66,67,68,69,71,72,73,75,76,77
8	The intercom buzzes	290.54	301.14	77,78
9	Monica and Rachel's, Monica and Rachel are there. Monica is just finishing cleaning the windows.	301.14	346.23	78,79,80,81,82,83,84,85,86,87,88,89,90
10	Central Perk. Joey and Ross are there.	349.35	357.67	92,93
11	Ross's beeper goes off	357.75	373.09	93,94
12	Ross dials a number on his cellular phone	374.85	406.11	94,95,96,97,98,99,100,102
13	Phoebe and Chandler enter	406.11	456.48	102,103,104,105,106,108,109,110,111,112,113,115,116
14	Joey and Ross laughs	459.20	470.48	117,118,119,120,121
15	Joey and Ross laughs	476.80	492.99	122,123,124,125,128
16	Phoebe, Joey and Ross laughs	493.39	494.27	129
17	Phoebe, Joey and Ross laughs again	497.15	503.79	130,132
18	Joey and Chandler laughs	504.03	506.43	132
20	Monica and Rachel's, Monica and Young Ethan are sitting in the couch.	510.59	537.90	133,134,135,136,137,138,140,141
21	They kiss	544.14	558.38	142,143,144,145
22	They kiss	564.68	629.75	146,147,148,149,150,151,152,153,154,155,156,157,158,159
24	Time lapse. They are now in Monica's bedroom, on the bed.	638.71	657.85	160,161,162
25	They kiss	660.33	699.99	162,163,164,165,166,167
