scene_id	scene_desc	start	end	shot_ids
19	Ross arrives.	0.32	16.80	1,2,3,4
20	The woman and Ross stare at each other. Finally she takes her stuff out of the machine and leaves.	27.84	53.50	6,7,8
21	Ross pulls out a huge box of laundry detergent.	57.98	67.16	10,12
22	Rachel starts to load her clothes.	67.24	131.44	12,13,14,15,17,18,20,21,22,23,24
23	Fancy restaurant, Monica, Joey, Angela, and Bob are seated at the table.	137.28	156.98	26,28,29,30,31,32
24	Fancy restaurant, Joey and Bob are talking.	165.86	203.68	35,36,37,38,39,40,41,42
25	The ladies' bathroom at the restaurant, Monica and Angela are talking.	207.76	232.80	45,46,47
26	Central Perk, Phoebe is coaching Chandler on how to break up with Janice.	238.48	246.23	49,50,52
27	Chandler walks back to couch, where Janice is.	246.23	304.84	52,54,55,57,59,60,61,65,66,67,68,69,71
28	The laundromat.	304.84	379.81	71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87
30	The fancy restaurant, Angela has her hand in Bob's shirt, and Monica is very uncomfortable.	392.45	413.28	91,92,93,94,95,96
31	Her and Joey walk away from the table.	417.44	474.75	96,97,98,100,101,102,103,104,105,106,107,108,109,110,111
32	Time lapse, Monica accidentally spilled her drink on Bob's shirt and is wiping it off. Joey is making eyes at Angela.	474.75	485.63	111,114
33	Angela is eating chicken wings and making the weasel-like noise Joey had told Bob about.	486.02	487.46	114,115
34	Central Perk, Chandler is still trying to ease things over with Janice, and there are about a dozen empty Espresso cups in front of him. He is extremely wired.	494.26	510.58	118,119,120
35	She leaves.	512.82	536.95	121,122,123,124,125,126
36	Janice returns from the bathroom.	537.19	541.03	126,127
37	Phoebe goes over to speak to Janice. She talks to her for a few seconds, and then Janice immediately smiles, hugs her, waves to Chandler, and leaves.	560.37	569.89	132,133,134,135
38	The Launderama. Rachel is sorting her now-pink clothes.	572.13	585.08	137,140
39	The same woman walks over and takes Rachel's laundry cart.	585.08	595.64	140,141
40	Rachel looks at Ross, who motions to her to get the cart back.	595.64	605.17	141,142,143,144
41	They struggle for the cart. Finally, Rachel climbs inside of it.	607.65	611.73	144
42	She thinks it over, and then walks away.	621.17	628.29	148,149
43	Rachel stands up and kisses Ross. He is stunned. A moment of silence follows.	635.02	642.94	150,151
45	Central Perk, Ross, Rachel, and Phoebe are there. Ross has an icepack to his head.	647.50	657.78	151,152
46	Monica and Joey enter.	660.49	680.57	153,154,155,156,158,159,160
47	Chandler runs by the window outside, joyous.	680.81	685.01	160,162
