scene_id	scene_desc	start	end	shot_ids
11	They start thinking.	1.52	61.58	2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20
12	Chandler and Joey's, Joey is interviewing a potential roommate. And yes, she’s a female, non-smoker and very non-ugly.	62.49	104.41	20,21,22,24,25,26,27,28,29,33
13	Ross’s Apartment, Rachel is entering and Ross is making some room on the shelves for his stuff.	105.53	133.66	33,34,35,36,37,38,39
14	Monica and Rachel's, Ross is entering, dragging Chandler, to mediate the argument between Chandler and Monica.	136.30	228.12	41,42,43,45,46,47,48,50,51,52,54,55,56,57,58,59,60,61,62
15	Central Perk, Rachel is sitting at the counter waiting for Gunther, yep Gunther’s back, to refill her coffee.	238.90	353.38	64,65,66,67,68,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87
16	Monica and Rachel's, Chandler is once again being dragged in by Ross so he that he can try to manipulate the situation so that it’s best for Ross, not necessarily what’s best for Monica and Chandler.	356.42	364.18	88
17	They both start laughing at him.	368.98	437.70	89,90,91,92,93,95,96,97,98,99,100,102,104,105,106,107,108,109
18	They run to the living room where Monica has moved the chair back towards the step, the coffee table forward towards the TV, and taped a square outline on the floor.	441.38	488.42	110,111,112,113,114,116,117,118,119,120
19	Central Perk, Phoebe is singing a new song. Yep, the first new Phoebe song of season six, Ross, Joey, and Rachel are also there.	489.78	505.06	120,122
20	Applause.	508.50	603.75	124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,147,148
21	Rachel enters.	603.75	638.42	148,149,150,151,152,153,155,156
23	Chandler and Joey's, Joey has The Potential Roommate back for another interview.	644.26	704.19	158,159,160,161,162,163,164,165,166,167,168,169,170,171,172
