scene_id	scene_desc	start	end	shot_ids
1	Monica and Chandler's, Chandler, Rachel, and Joey are there as Ross enters.	0.72	7.52	1
15	A street, Ross is walking with Elizabeth on their date.	7.52	15.36	1,2,4,5
16	Phoebe and Rachel's, Phoebe and Rachel are cleaning up the mess.	19.28	45.90	5,6,7,8,9,10,12,14
17	Phoebe looks at Rachel.	46.06	55.10	14,15,16,17
18	Joey's apartment, Joey is now showing Rachel around.	56.46	68.41	17,18,19
19	Monica and Chandler's, Phoebe is reading and Monica runs over and turns on the lamp behind Phoebe.	75.45	101.13	21,22,23,24,25,26,27,28,29,30
20	The phone rings and Monica answers it.	101.13	109.77	30,31,32
21	Cut to Joey’s, he’s on the phone.	110.01	132.23	32,33,34,36,38
22	Joey's apartment, Ross is telling Monica and Joey about his date with Elizabeth.	137.67	195.04	41,42,45,46,47,48,49,50,51,52,53,54,55,56,58
23	He turns his back to Monica and does the international sign for big boobies again.	195.04	224.09	58,59,60,61,62,63,64,65,66,67,68,69
24	A Restaurant, Chandler is having dinner with Dana.	229.45	312.08	70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87
25	Hotel Monica, Phoebe is on the bed playing her guitar as Monica enters.	319.36	345.31	90,91,92,93,94,95,96,97
26	Monica leaves and Phoebe closes the door behind her and tries to lock it.	355.40	358.12	100,101,102
27	Joey's apartment, Joey and Rachel are eating spaghetti in the living room while watching TV and Rachel drops some on the floor.	363.96	386.49	104,105,106,107,108,110,111,112,113
28	Rachel throws some of hers down.	390.73	392.89	115,116
29	Central Perk, Ross and Elizabeth are deciding what to do on their second date.	400.25	483.56	118,120,121,122,123,125,126,127,130,131,132,133,134,135,136
30	Joey's apartment, Joey and Rachel are throwing huge spitballs at the entertainment center.	487.59	582.15	138,139,140,141,142,144,145,146,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162
31	Ross's apartment, Ross is looking at his handbook. Elizabeth is also there.	589.11	653.64	164,165,166,167,168,169,170,171,172,173,174,175,176,177
32	They frantically start making out.	656.13	658.61	177
35	Joey's apartment, Joey is eating pizza as Chandler enters.	664.05	675.57	177,178,179,180,181,182
