scene_id	scene_desc	start	end	shot_ids
1	Central Perk, it’s the same scene from the end of last week’s show. Phoebe and Rachel are sitting on the couch as Ross enters.	0.24	1.32	1
12	Central Perk, Phoebe is hosting an impromptu roundtable discussion with Stephanie, Karin, and Meg about Ross’s three divorces.	1.32	61.93	1,3,4,5,6,7,8,9,10,11,12,13,14
13	Monica and Rachel's, Chandler and Monica are still debating about how to tell Rachel that Chandler’s moving in and she’s moving out.	67.53	174.76	17,18,19,20,21,22,23,24,25,26,27,28,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
14	Rachel mumbles uh-huh and spits the half-eaten cookie out onto the tissue.	178.12	186.86	44,45,46,48
15	Chandler and Joey's, Joey and Chandler are deciding whose stuff is whose.	186.86	304.13	48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,73,74,75
16	Ross’s lawyer’s office, his name is Russell and has just been told by Ross about his current situation.	310.85	415.23	78,79,80,81,82,84,85,86,87,88,90,91,92,93,95,96,97,99,100,101,102,103,105,109
17	Monica and Rachel's, Rachel is painting her toe nails as Monica enters.	415.39	588.99	109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,132,133,134,135,136,138,139,140,142,143,144,145,146,147,148,149,150
18	The hallway, Ross is coming up the stairs as Phoebe leaves Joey and Chandler’s.	593.07	630.46	151,152,153,154,155,156,157,160
19	Cut to Monica and Rachel’s as Ross walks through the door. Rachel is holding the chrome star and crying.	630.46	660.82	160,161,162,163
22	Central Perk, Joey and Phoebe are talking.	661.62	713.22	163,164,165,166,167,168,169,170,171,172,173,174,175,176
