scene_id	scene_desc	start	end	shot_ids
1	Joey and Rachel's apartment, Phoebe is helping Joey rehearse for an audition. Phoebe is overacting her part.	5.20	60.11	2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19
3	Joey and Rachel's apartment, Joey is memorizing his lines. Chandler, Rachel, and Phoebe are there as well.	100.33	165.54	47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
5	Monica and Rachel's, everyone is there to watch Joey's first scene as Dr. Drake Remoray.	167.06	226.68	64,65,66,67,68,69,70,71,72,73,75,77,78,79,80
6	The next flashback is from The One With the Butt.  The gang is watching Joey in Freud!	229.60	247.60	80,85
7	The next flashback is also from The One With the Butt and it's also on the soundtrack.  He's Joey telling everyone about his big break in Monica and Rachel's apartment.	247.92	282.24	85,86,87,88,89,91,93,94,95,96
8	Cut back to Joey about to leave for his audition for Mac and C.H.E.E.S.E.	282.24	296.75	96,97,98,99,100
9	Central Perk, Chandler and Ross are playing chess and are both studying the board intently.	302.99	369.68	101,102,103,104,105,106,107,108,109,110,111,112,113,114
11	Chandler's office. He's on the phone, agitated.	370.08	374.16	115
12	The next flashback is from The One With the Prom Video.  Monica is at a job interview at a new restaurant.	376.78	419.03	116,118,119,120,121,122,123,124,125,126,127,128,129
14	Bloomingdale’s, Rachel’s new job.	419.27	433.96	129,130,131
15	The next flashback is from The One With The Dozen Lasagnas, Phoebe is telling everyone but Rachel about the pass Paulo made on her.	434.76	456.92	131,132,133,136,137,139
16	The next flashback is from The One With Ross' Sandwich, Ross his confronting his boss about him eating Ross's sandwich.	459.00	482.40	140,141,142,143,144,145,146
17	Cut to an outside shot of the museum.	483.84	485.44	147
18	Cut to a shot of a park.	486.16	492.18	148,149
19	Cut back to Central Perk.	492.18	498.66	149,150
20	Joey and Rachel's apartment, Chandler is there talking to the chick and duck.	504.02	583.47	151,152,153,154,155,157,158,159,160,161,162,163,164,165,166,167
21	Joey and Rachel's apartment, Joey and Chandler are playing foosball and Joey scores a goal.	586.75	594.27	168,169
22	The phone rings and Joey answers it.	599.39	635.57	171,172,175,177,178,179,180,181,182,183
