scene_id	scene_desc	start	end	shot_ids
15	Joey and Ross exchange looks.	1.36	6.88	1,2
16	They all run over to Joey and Ross, Chandler grabs the movie and reads the title.	8.08	94.96	2,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,23
18	The movie starts, it’s a vampire’s lair and Buffay The Vampire Layer enters dressed in leather and carrying a wooden stake. Suddenly, the vampire opens his coffin and sits up.	95.20	107.68	23,25,26,27
19	At this point, Buffay, the Vampire Layer and Nasforatool start to get it on. Of course, since this is network TV, we can only see the reactions of the gang to the film playing off screen.	111.44	137.10	30,31,32,33,34,35,36,37
20	Upon hearing this, Joey can’t turn his chair around fast enough and knocks it over.	137.50	146.22	37,38,39
21	Monica and Chandler's, Chandler is reading Chicken Soup for the Soul as Monica enters.	159.77	274.77	41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
22	Ross's apartment, his doorbell is ringing and he’s running to answer it while doing up his pants.	280.53	342.32	66,67,68,69,70,71,72,73,74,76,77,78,79,80,81
24	Cut to Monica and Chandler’s, Rachel is entering.	342.56	356.40	82,84,85,86,87
26	Ursula’s apartment, Phoebe is going to confront her twin about her new porn career.	365.42	369.34	91,92
27	Ursula opens the door and is all dressed up with big hair and lingerie.	371.58	379.50	93,94,95,96
28	Someone calls out from her apartment.	380.30	417.93	96,97,98,99,100,101,102,103,104,105,106,107
29	Ross's apartment, Ross is setting up for the slide show.	418.33	499.27	107,109,110,111,112,114,115,116,118,119,120,121,122,124
30	Central Perk, Joey is reading a paper as Phoebe enters.	500.09	547.49	124,125,126,127,128,129,130,132,133,134,135,136
31	Monica and Chandler's, time lapse, Ross is entering. Chandler and Monica are at the kitchen table. Rachel is on the couch reading.	551.41	651.04	139,140,141,142,143,144,145,146,147,148,149,150,151,153,154,155,156,157,158,159,162
32	Chandler starts crying.	658.64	663.20	165,166
34	Central Perk, everyone is there as Jill enters.	669.50	723.44	167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,183,184
