scene_id	scene_desc	start	end	shot_ids
1	Monica and Rachel's, Rachel is packing her belongings to move to Ross’s. She’s standing in the kitchen.	1.12	1.44	1
12	Chandler and Joey's, Chandler enters to find Joey lying in the fetus position on the floor.	1.52	54.83	1,2,3,4,5,6,7,8,10,11
13	a NYU lecture hall, the scene is continued from earlier, only Ross has dismissed the class and is now talking to Monica and Rachel.	57.71	80.01	11,12,13,14,15
14	Another professor walks down from the back of the lecture hall.	80.17	107.19	15,16,17,18,19,20,21,22,23
15	They turn back to Rachel and Professor Rathman.	107.19	118.21	23,26
16	Central Perk, Chandler is reading on the couch while Joey, still suffering from his hernia, is returning with coffee for them both. After a series of grunts and groans he manages to painfully walk back from the counter, sit down, and slide Chandler his coffee.	127.17	167.06	27,28,29,30,31,32,33
17	Phoebe enters.	169.70	218.78	35,36,37,38,39,40,41,42,43,44,46,47,49
18	Monica and Rachel's, Monica and Rachel are having a tug-of-war over the disputed candlesticks.	218.78	223.50	49,50,51,52,53
19	With one last mighty tug the combatants lose their grip and split, each holding one candlestick.	226.94	273.94	55,56,57,58,59,60,61,62,63,64,65,66,67,68
20	Casting Director #1’s office, Joey is on his first audition. His partner is an 8-year-old boy.	278.42	311.71	70,71,72,73,75,76
22	Casting Director #2’s office, Joey is on his second audition. This one is for Purina One Dog Chow, an actual item. Please note the gratuitous product placement.	318.43	348.29	78,80,81,82,83,85,86,87
23	Casting Director #3’s office, Joey is entering.	352.37	362.11	88,89,90,91
24	Monica and Rachel's, Monica and Rachel are playing phone pranks on Ross.	364.99	401.40	93,94,95,96,98,100,101,102,104,105
25	Silvercup Studios, Joey has won the part of dying man and is now able to play the role he was injured for. Chandler is helping to carry him in.	408.28	418.78	107,108,109,110
26	Chandler steps away quickly.	421.98	450.28	110,111,112,113,114,115,116
27	Joey lies down on the gurney.	454.92	494.77	116,117,121,122,123,125,126,127,128
28	Time lapse.	496.06	521.30	128,129,130,131,132,133,134,135,137,139
29	Chandler decides to help out.	521.30	530.83	139,140,141,142,143,144
30	Ross and Rachel’s apartment, Rachel is unpacking as the phone rings.	537.15	557.37	145,146,147,148,149,150
31	a NYU lecture hall, Ross is trying to phase out his accent.	557.61	639.65	150,154,156,158,159,160,162,163,164,167,168,169
32	At this moment Rachel bursts through the door. Needless to say, she’s not in the best of moods having just found out Ross’s dirty little secret.	640.53	650.45	170,171,172
34	Chandler and Joey's, Joey is holding a football helmet; and apparently, in a rather disgusting scene, Joey wants Phoebe to beat him senseless. (Luckily it isn’t a long trip.) Because he’s made a miraculous recovery from his hernia and wants to take advantage of all those free surgeries he can get now since he’s re-established his health insurance.	656.37	692.55	173,175,176,177,179,180,181,182,184
36	The camera shoots to an outside view of the apartment as we hear Joey getting hit.	692.55	694.10	184,185
