scene_id	scene_desc	start	end	shot_ids
18	Ross begins to say something, realizes what Gunther just said, turns, and glares at Chandler. Chandler just shrugs it off.	0.48	132.36	1,2,4,5,6,7,8,9,10,12,13,14,15,16,17,18,19,20,21,22,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
20	Phoebe and Rachel’s, Phoebe is sitting on the couch as Rachel and Monica enter.	139.40	186.46	45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
21	Central Perk, Joey is coming back from using the phone.	192.94	276.74	61,62,63,64,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82
22	Monica and Chandler's, Chandler and Ross are both pouting and sitting on the couch.	289.38	357.24	83,84,85,86,87,88,89,90,92,93,95,96,97,98,99,100,101,102
23	Chandler motions to Monica that he’ll give her two babies.	365.96	421.22	106,107,108,110,111,112,114,115,117,118,119,120,121
24	Both Chandler and Ross are eager to hear her decision.	421.22	429.51	121
25	Monica leaves the room	435.51	453.71	122,127
26	Central Perk, Rachel is sitting at a table and Phoebe is on the couch. Chandler and Monica can be seen outside, she’s lecturing him, and pushes him inside. He then nods to Rachel, and is obviously counting off the seconds in his head and then Monica makes a grand entrance.	453.71	464.00	127,128,129,130
27	Rachel and Phoebe exchange looks.	467.44	574.41	133,135,136,137,138,139,140,141,142,143,144,145,146,147,148,150,151,153,154,156
28	Joey enters.	574.41	652.39	156,157,158,160,161,162,163,164,166,167,168,169,170,171,172,174,175,176,177
30	Monica and Chandler's, Monica, Phoebe, and Rachel are sitting at the kitchen table, talking.	658.31	666.39	177,178,179
32	Joey, Chandler and Ross enter.	674.72	688.72	182,183,184,187,188
