scene_id	scene_desc	start	end	shot_ids
10	Monica and Chandler's, Monica is still very sick and is entering the living room from the bathroom wearing a robe. Chandler is reading a magazine.	1.68	11.44	1,2,3
11	Monica does a little roar.	18.96	20.64	5
12	Phoebe and Rachel's, Rachel is putting away her new clothes as Phoebe enters.	24.88	104.62	7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
13	Central Perk, Joey is giving the bill to the same beautiful woman from before.	107.34	267.74	31,32,33,37,38,39,40,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,70
14	Monica and Chandler's, Chandler has fallen asleep reading a book. Monica calls from the bedroom and wakes him up.	270.54	342.04	71,72,74,76,77,78,79,82,83,84,85,86,89,90,91,93,94
15	Central Perk, Joey is singing Happy Birthday to yet another good-looking woman. Gunther is watching and is not very happy.	348.76	411.45	96,97,98,99,100,101,102,104,105,106,107,108,109,110,111,113,114,115,116
16	Monica and Chandler's, Monica is still sick and is hobbling out into the living room for some help from Chandler who’s on the couch reading.	415.37	444.26	118,119,120,121,122,123,124,125
17	To start this task, she lowers the top of her robe to reveal that she is naked from the waist up, well at least her back is, and starts to rub on the gunk. Chandler notices this, and has something start happening. I’ll let you fill in the blank here.	465.55	522.66	130,131,132,133,134,135,136,139,140,141,142,143,144,145,147,148
18	Central Perk, Rachel is there as Jill enters to start her date with Ross.	523.62	577.29	149,150,151,152,153,154,155,156,157,159,161,162,164,165
19	There’s an awkward silence.	578.33	579.85	165
21	Monica and Chandler's, Rachel enters and walks quickly over to the window to watch Ross’s apartment. We see that Ross’s apartment is empty.	600.47	622.63	169,170,171,172,173
22	We see that Ross is returning to his apartment with Jill.	627.69	651.29	175,176,177,178,179,180,181
23	We see that Ross is taking off Jill’s coat.	652.96	688.36	182,183,184,187,190,191
26	Later on, Monica and Chandler's. Monica is laying on the couch covered with a blanket. And Chandler is sitting in the Barcalounger.	699.40	722.37	193,194,195,197
27	A Shot over to Central Perk where Joey has some food presented in front of a female customer.	722.69	735.07	198,199,201,202,203,204,205,206
