scene_id	scene_desc	start	end	shot_ids
22	Monica smiles then acts shocked. Chandler can’t believe she just did that.	0.16	6.08	1,2,3,4
23	The Charity Event, Rachel, Phoebe, and Joey are sitting at their table.	13.76	77.17	5,6,7,8,9,10,11,12,13,15,17,18,19,20
24	Mr. Thompson looks shocked and at Rachel, she suddenly starts laughing.	81.80	88.12	22,23
25	After he’s left, Rachel stops laughing and glares at Joey again.	93.00	124.15	25,26,27,28,29,30
26	Joey gets up and leaves the table	131.05	133.69	34
27	The Restaurant, Monica and Chandler’s and Richard and Lisa’s tables have been pushed together and they’re all eating and talking.	136.97	153.45	36,37,38,39,40
28	An awkward silence ensues.	160.81	181.11	43,44,45
30	Monica, Chandler, and Phoebe's, Monica and Chandler are returning to find Ross is there waiting for them.	190.02	262.87	49,50,51,52,53,54,55,56,57,58,59,60,61,62,64,66
31	"Chandler points to himself and mouths to Monica ""That's what I meant"""	265.83	299.67	67,68,69,70,71,72,73
32	Ross thinks for a minute of how to react to that comment	307.06	310.74	74,75,76
33	The Charity Event, Rachel and Phoebe are sitting at the table. Rachel is still staring at Phoebe drinking.	325.70	336.96	79,80,81,82
34	Joey comes back to the table	338.96	363.85	83,84,85,86,87,88
35	Cut to Joey and Rachel approaching table one.	368.33	458.41	89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107
36	Monica, Chandler, and Phoebe's, Monica is taking out the garbage as Phoebe and Joey enter. Phoebe gasps.	464.89	477.85	109,110,111,112,114
37	Chandler puts his face in his hands as Joey and Phoebe start to examine the trash.	478.43	550.97	114,115,116,117,118,119,121,122,123,124,125,126,127,128,130,131,132
38	The Hallway of Elizabeth's dormitory. Ross is walking up to Elizabeth's room	566.84	572.52	134,135,136
40	Outside of Elizabeth’s dormitory, Ross is exiting after breaking up with her and we can hear his thoughts.	579.48	604.60	137,138,139,140,141
41	She throws a water balloon at him and hits him on the head and hits him again at the waist with another one.	611.32	626.38	143,146
42	Central Perk, Chandler is looking out the window and Joey is sitting on the couch.	626.38	678.78	146,147,148,150,152,153,154,155,156,157
