scene_id	scene_desc	start	end	shot_ids
1	Central Perk, Phoebe, Rachel, Chandler, and Monica are there. Rachel is reading everyone’s horoscope.	2.32	25.68	1,2,3,4,5,6,7
2	Phoebe winks and licks her lips while eyeing Chandler.	31.55	35.31	11,12
3	Everyone claps and cheers, Joey mimics looking about with a gun.	38.27	71.93	13,14,15,16,17,18,19,20,21
5	Central Perk, time lapse. Phoebe is now looking at the covers of two different books.	114.55	201.51	49,50,51,53,54,55,56,58,60,61,62,64,65,66,67,70,71,72,73,74,75,76,77,79,80
6	Pier 59 Studios, it’s the set of Mac and C.H.E.E.S.E. The producer is showing Joey around the set.	207.19	282.97	82,83,85,86,87,88,89,90,92,93,94,95,97,98,99,100,101,102,103,104,105,106,107,108
7	Central Perk, Ross is at the counter drinking coffee as Elizabeth enters with her dad, Paul. Elizabeth goes to kiss Ross, but he just kisses her on the forehead. By the way Paul is played by Bruce Willis. Yes, that Bruce Willis from Moonlighting, Die Hard, and Armageddon.	296.01	390.77	113,114,115,116,117,118,119,120,122,123,124,125,126,127,129,130,132,133,134,135,137,139,140,142
8	Monica, Chandler, and Phoebe enter.	394.61	502.25	144,145,146,147,148,149,150,152,153,154,155,156,157,158,159,163,164,165,166,167,168,169,170,171,172,173,174,175,176
9	Rachel runs in.	502.25	518.91	176,177,178,179,180,182
10	Monica, Chandler, and Phoebe's, Phoebe is working on her book at the kitchen table. Monica enters the living room from her bedroom.	518.91	562.41	182,183,184,185,187,188,190,191,192,193,195,196,197,198,199,200,201
11	Central Perk, Rachel is there alone as Paul enters.	569.61	637.06	203,204,205,206,207,208,209,210,211,212,214,216,217,218,219,220,221,222,223,224,225
12	Monica, Chandler, and Phoebe's, Monica and Chandler are in the kitchen. Chandler is writing something down.	642.42	678.68	228,229,230,232,233,234,235,236,237,238,239
