scene_id	scene_desc	start	end	shot_ids
14	She does so, he closes the door, and she pushes him against the doorknob again.	1.04	26.00	1,2,3,4,5
15	Central Perk, Monica, Chandler, and Phoebe are there as Ross enters.	29.84	80.55	6,7,8,9,10,11,13,14,15,17,18,20,21
16	Ross leaves to do so and Rachel enters with a guy.	84.15	131.99	21,22,24,26,27,28,29,30,31,32,33
17	Sebastian returns with the coffee.	133.43	253.70	33,34,35,36,37,38,40,41,42,43,44,45,46,48,50,51,52,53,54,55,56,57,58,60,61,63,64,65,66,67,68
18	Ross returns.	256.74	308.39	70,71,72,73,75,76,77,78,79,80,81,83,84,85
19	Rachel laughs and stops after Ross' glare.	313.75	333.09	89,90,91,92
20	Elizabeth’s apartment, she is packing for her trip as Ross watches.	340.13	385.60	93,94,95,96,97,98,99,100,101,102
21	Central Perk, Rachel is reading as Monica and Chandler enter.	388.75	495.92	104,105,106,107,108,109,110,111,112,113,114,115,116,118,119,120,121,122,123,124,125,126,127,128,129,130,131
22	He starts to get up, but Rachel stops him.	495.92	553.52	131,132,133,134,136,137,138,139,141,142,143,144,145
23	The airport, Elizabeth’s flight is about to leave and Ross is there to send her off.	553.91	613.64	145,146,147,148,150,151,152,153,154,155,156,157,158,159
24	A group of about 10 guys and no women come running around the corner.	613.72	614.92	160
25	The guys pick up Elizabeth and carry her onto the plane as she waves bye.	626.28	633.16	161,163
27	Monica, Chandler, and Phoebe's, Rachel, Chandler, and Phoebe are there.	633.16	655.40	163,164,165,166,168
28	Rachel does so and it’s one of those dance party shows they have during spring break and we see…	661.40	673.38	170,171,174
29	Suddenly Ross jumps in and starts dancing with her.	673.70	680.26	174,176
