scene_id	scene_desc	start	end	shot_ids
1	Central Perk, Ross, Chandler, and Phoebe are there. Joey is working.	6.24	110.82	1,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
3	Central Perk, Ross is there as Phoebe and Rachel enter wearing workout clothes.	150.96	237.53	55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
4	Rachel laughs and Ross mocks her.	242.17	261.23	74,75,77
5	Rachel calmly wipes the spittle off her face.	261.23	375.67	77,78,79,81,82,83,84,85,88,89,90,93,94,95,96,97,98,100,101,102,104,105,106,107
6	Monica and Chandler's, Chandler is desperately trying to make his Valentine’s Day gift. He takes a paper cup, turns it upside down, sticks two pencils into the top, and hangs a coat hanger from the bottom.	375.67	412.01	107,108,110,111,112,113,114,115,116,117,118,119
7	A Medical Research Office, Joey is there to sign up for an experiment, any experiment.	420.33	475.71	121,122,123,124,126,127,128,129,130,131,132,133,135
8	The Hallway between the Apartments, Ross is hiding behind that bump out on Monica’s side waiting for Phoebe and Rachel. As they come up the stairs, he jumps out and yells…	477.31	478.03	135
9	They both scream and jump away.	483.15	526.99	137,138,139,140,142,143,144,145,146,148
10	Cole-Geddes Casting Agency, Joey is there on his audition and thinking about that 2,000 bucks for the twins study.	534.11	544.67	150
11	Ross's apartment, Ross is coming in from doing his laundry. He starts folding it as Chandler enters.	565.45	626.41	153,154,155,156,157,159,160,161,162,163,164,165,166
