scene_id	scene_desc	start	end	shot_ids
22	Phoebe’s cab, Phoebe and Joey are driving back. Phoebe is driving while Joey is sleeping.	0.16	52.62	1,2,3,4,5,6,7
24	Time lapse, Phoebe is still asleep only Joey is now passed out next to her and the car’s still moving. She wakes up, sees Joey, and screams.	55.02	74.76	7,10
25	Central Perk, Rachel is on the couch as Ross enters.	82.20	220.75	13,14,15,16,19,20,21,22,23,24,25,27,28,29,30,32,33,34,36,37,38,39,40,41,42,44
26	The hallway, Chandler is helping Monica to the door.	225.31	259.45	44,45,46,47,48,49
27	Phoebe’s cab, she’s driving, Joey’s in the back seat, and the hitchhiker is riding up front with Phoebe.	259.61	282.87	49,50,51,52,53,54,55,56,57,58
28	Monica and Rachel's, Ross is entering.	289.35	370.41	59,60,62,63,64,65,66,67,68,69,70,71,72,74,75,76,77,78,79,80,81
30	Phoebe’s cab, it’s the same arrangement as before.	375.13	488.35	82,83,84,87,89,90,91,92,93,94,96,97
31	Monica and Rachel's, Chandler and Monica are there and Rachel is arranging a bouquet of flowers sees a bug and throws the bouquet over her head, and those you who are quicker than some already know that Monica is the one who catches it.	497.95	599.08	99,100,101,102,103,104,105,106,107,108,109,110,114,115,116,117,118,119,120,123,124,125,127
32	And the crowd goes wild! Well, at least the live studio audience.	599.54	614.18	127,128,129
33	He tries, but something happens.	614.18	633.16	129,130,131,132
34	Pause	639.72	647.40	132,133
35	Central Perk, Rachel and Phoebe are on the couch as Ross enters.	648.12	685.59	134,135,136,137,138,139,140,141,142,143,144,145,146,147
37	The hallway, Joey is coming up the stairs and sees Chandler trying to open the lock.	699.35	728.55	148,149,150,152,153,155,158
38	Joey goes back into the apartment, runs back into the hallway, throws his shoulder against the door, and knocks it down off it’s hinges.	728.55	730.07	158,159
