scene_id	scene_desc	start	end	shot_ids
1	Joey and Rachel's apartment, Phoebe is helping Joey rehearse for an audition. Phoebe is overacting her part.	1.28	2.28	2
22	The phone rings and Joey answers it.	2.28	29.04	2,3,4,5,6,7,8,9,10,11
23	Joey just laughs as a third set of flashbacks featuring Chandler’s mistakes starts. The first flashback is from The One With the Prom Video.  It's Chandler telling Phoebe how much he hates the bracelet Joey bought him.  They're both at Central Perk.	29.04	48.78	11,13,14,15,16,17,18
24	The next flashback is from The One Where Chandler Crosses The Line.  He's telling Joey that he kissed Cathy.	50.70	78.23	20,21,22,23,24,25,26,27,28
25	Cut back to Joey and Rachel’s apartment.	79.67	87.11	28,29,30
26	Chandler proceeds to point out Joey’s errors in this forth set of flashbacks. The first flashback is from The One With The Cat.   Chandler has just returned home to see that their apartment has been cleaned out and finds Joey trapped in the entertainment center.	88.71	118.77	32,33,34,35,36,38,40
27	The next flashback is from The One With The Candy Hearts.  Joey and Chandler are waiting at a restaurant as Lorraine and her friend arrive.	119.17	150.84	40,41,42,43,44,45
28	Lorraine leaves. Joey shakes his head as though to say, 'It can't be the same Janice.' Janice enters.	153.00	159.24	47
29	The next flashback is from The One With Ross's New Girlfriend.  Chandler is telling Ross and Joey that Joey's tailor took advantage of him.	160.92	190.25	48,49,50,51,52,53,55,56
30	Cut back to the present.	190.41	196.25	56,58
31	Monica, Chandler, and Phoebe's, Monica and Rachel are consoling Chandler.	205.22	247.79	59,60,61,62,63,64,65
32	We then go into another set of flashbacks of famous fights. The first is the second breakup of Ross and Rachel from The One With The Jellyfish.	248.11	306.77	66,67,68,69,70,71,72,73,74,75,76,77
33	The next flashback is from The One After The Superbowl, Part II.  Monica and Rachel are fighting over who gets to see Jean-Claude Van Damme.	308.37	327.78	78,79,80,82,83,84,85,87
34	They keep flicking each other. This turns into slapping each other.	329.94	341.22	87,88,89,92
36	They wrestle on the couch for a little while until Monica gets the upper hand and pulls Rachel off of the couch by her sock.  Monica removes Rachel's sock and starts beating her with it. This leads to wrestling on the floor. This finally angers Phoebe.	341.70	351.28	93,94,95,96,97
37	Phoebe grabs each of them by an ear.	351.36	379.34	97,98,99,104
38	The next flashback is from The One Where No One's Ready.  Joey is retaliating against Chandler hiding his underwear by wearing a whole bunch of clothes.	379.42	393.74	104,105,106,107,108,109
39	Chandler does this throat sound.	397.42	462.49	110,112,118,119
45	Joey and Rachel's apartment, Chandler is entering with a peace offering of a Joey Special, two pizzas.	465.16	516.05	120,121,122
46	Joey and Rachel's apartment, Joey is entering to find Chandler waiting patiently for him.	524.45	617.08	123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,140,141,142,143,144,145,146,147,150,151,158,160
48	Cut back to the present, they are still in each other’s embrace.	618.60	632.41	161,162,163
51	Joey and Rachel's apartment, Joey and Phoebe are reading a scene from Mac and C.H.E.E.S.E.	632.41	647.97	163,164,165
52	Suddenly Ross jumps up from behind the counter armed with a plastic gun. By the way, he’s overacting too.	648.37	685.01	165,166,167,168,169,170,171,172,173
