scene_id	scene_desc	start	end	shot_ids
1	Joey and now Rachel's apartment, Joey has the fridge pulled out away from the wall and is in the process of pulling off the cooling grate behind it.	6.32	19.12	2,4,5
2	Rachel enters from her new room.	19.68	118.03	5,6,7,8,9,10,12,13,15,16,17,18,19,48
4	Central Perk, Joey, Chandler, Monica, and Phoebe are there as Rachel enters.	118.35	165.69	48,49,50,51,52,53,54,55,56,57,58
5	Ross and Elizabeth enter.	167.85	202.15	59,60,61,62,63,64,67,68,69,70,71
6	They kiss.	202.55	270.27	71,72,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91
7	Monica, Chandler, and Phoebe's, Chandler is sitting at the table and Monica is doing something in the kitchen.	280.99	369.87	95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,119,120,121,122,123
8	Joey and Rachel's apartment, Chandler is entering to find Joey bingeing on the food from the fridge. Joey isn’t doing all that well.	372.51	435.01	124,126,127,129,130,131,133,134,135,136,137,138,139,140
9	Ross’s office, he’s unlocking his office door as Elizabeth walks up.	444.67	471.29	142,143,144,148
10	They go inside and Ross closes the door. When he turns around Elizabeth walks up to him, pushes him back against the door, and starts kissing him.	471.29	486.09	148,149,150,151,152,153
11	Another professor barges in.	486.17	497.21	153,154,155
12	Joey and Rachel's apartment, Ross, Chandler, and Joey are entering.	501.98	585.79	157,158,159,160,161,163,164,166,167,168,169,170,171,172,173,174,175,177,178,179,180
13	Ross’s office, he’s opening the door to Elizabeth.	594.99	598.43	181
14	She does so, he closes the door, and she pushes him against the doorknob again.	604.45	646.23	182,183,184,185,187,188,189
