scene_id	scene_desc	start	end	shot_ids
1	The Wedding Chapel, continued from last season. Chandler and Monica are about to get married.	4.80	7.92	2,3,4
2	Suddenly the doors burst open, and ROSS AND RACHEL COME OUT ARM-IN-ARM!!!!! And Rachel's carrying a bouquet!!! THEY GOT MARRIED!!!!	12.40	17.20	7,8
4	She goes one way; he goes the other. The camera pans back to Chandler and Monica, and needless to say, they're standing there dumbstruck.	25.36	32.38	9,10
5	Chandler and Monica are stunned again.	35.02	37.82	12
6	Phoebe and Joey run back out and head towards the street.	41.02	101.20	14,16,17,18,19,20,21,22,23,24,25,26,27,29,30
9	Suddenly, there’s movement beside her, startling her. It’s Ross! He wakes up and they both start screaming in terror. Then they both grab their heads having aggravated their hangovers.	176.27	219.04	65,66,67,68,69,70,71,72,73,74,75,77,78,79,80,81
10	Rachel agrees with him as a brief pause ensues.	219.12	220.72	81
11	A brief pause	223.20	225.68	81
12	Both laugh.	225.92	241.03	81,82,83,84,85,86
13	The breakfast buffet, Phoebe is already sitting at the table as Joey enters.	246.87	302.27	86,87,88,89,90,92,93,94,95,96,97,98,99,101
14	Chandler and Monica enter.	302.27	390.47	101,102,103,104,105,106,107,108,109,110,111,112,113,114,116,117
15	Pan to Monica and Phoebe having the same conversation.	390.47	406.23	117,118,119,120,121,122,123
16	Ross and Rachel enter.	410.47	417.22	125,126
17	They both sit down and Rachel pours them both some coffee. They’re acting like nothing’s happened and everyone is just staring at them.	425.54	437.62	128,129,130,131
18	Rachel turns to Ross stunned.	444.02	468.20	133,134,135,136,137
19	They turn to look at each other and suddenly remember that they did in fact get married.	468.20	553.35	137,138,139,140,141,142,144,145,146,147,148,149,150,151,152,153,154,155,156
20	The casino floor, Chandler and Monica are walking through it.	561.11	629.20	159,160,161,162,163,164,165,166
21	Monica rolls the dice.	631.92	670.21	168,169,170,171,172,173,174
22	Phoebe’s cab, Phoebe and Joey are driving back. Phoebe is driving while Joey is sleeping.	678.45	682.21	174
