scene_id	scene_desc	start	end	shot_ids
1	Monica and Chandler's, Chandler, Rachel, and Joey are there as Ross enters.	2.96	78.16	2,3,4,5,6,7,9,10,12,13,14,17,18,19,20,21,22,24
3	Monica and Chandler's, Phoebe, Monica, and Chandler are eating breakfast.	119.54	202.47	53,54,55,56,57,58,59,61,63,64,65,66,67,68,69,70,71,72,73,75,76
4	Rachel dials her number.	205.13	238.71	77,78,79,80,81,82,83,84,85,86
5	N.Y.U. Paleontology department, Ross is putting up the grades on the message board.	247.27	311.22	88,89,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,108,109
6	Phoebe and Rachel's, everyone minus Ross are arriving to inspect the damage. The fire department is still there.	311.22	317.77	109,110,111,112
7	They start to look around seeing that the living room is undamaged.	317.77	331.53	112,113,114,115,116,117,118
8	Phoebe and Rachel return	334.17	406.13	120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140
9	Monica and Chandler's, Chandler is on the phone as Joey enters.	407.15	450.18	140,142,143,145,146,147,148,149,150,152
10	Monica enters.	450.18	494.51	152,153,154,155,156,157,158,159,160,161,163
11	Central Perk, Chandler is having coffee with Dana.	494.51	531.48	163,164,165,166,167,168,169,170
12	Monica and Chandler's, Monica is about to debut Hotel Monica (formerly known as Rachel’s Room) to Phoebe and Rachel.	533.80	537.56	172
13	They walk into a completely redecorated and repainted room. And of course, the room is immaculate. Only an obsessive-compulsive like Monica could find fault with the room.	542.12	579.29	174,175,176,177,178,179,180,181,183,184,185
14	Joey's apartment, Joey is showing Phoebe around.	581.61	590.91	187,188,189
15	A street, Ross is walking with Elizabeth on their date.	595.47	642.55	190,191,192,193,194,195
