scene_id	scene_desc	start	end	shot_ids
16	Joey and Rachel's, Paul is still crying as Chandler enters.	1.92	103.07	3,4,5,6,7,8,9,11,12,14,15,16,17,18,19,20,21,22,23,24,25,26,29,30,31,32,33,34,35,36,37,38
17	Paul finally lets Joey down.	106.11	115.55	40,41,42,43,44
18	The Jewelry Store, Chandler is entering with his credit card and Phoebe is holding out another ring for him.	120.35	156.36	44,45,46,47,48,49,50,51,52,53,54
19	Central Perk, Ross is on the couch and Joey is entering.	159.88	213.63	55,56,57,58,59,60,61,62,63,64,65,66,67,68
20	Joey and Rachel's, Paul is writing something as Rachel enters.	220.59	348.69	70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
21	Rachel’s Bedroom, Paul and Rachel are recovering.	359.89	373.71	90,92
22	Monica, Chandler, and Phoebe's, Chandler is looking at the ring he bought and not liking it.	376.91	448.49	93,94,95,96,97,98,99,100,101,102,103,104,106,107,108,109
23	A Restaurant, Chandler and Phoebe are entering. This is the place where the guy who bought Chandler’s ring is going to propose.	457.97	490.71	110,111,112,113,115,116,117,118,119,120,121,122,123
24	She brings him over to Chandler.	490.71	527.87	123,124,125,126,127,128,129
25	Phoebe coughs.	527.87	573.14	129,130,131,132,134,135,136,137,140,141,142
26	Joey and Rachel's, Joey and Ross are watching TV as Chandler enters.	574.18	652.04	143,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162
27	Ross and Joey urge Chandler to tell Rachel.	654.12	666.76	163,164,165,166,167
28	Chandler shows the ring to Rachel.	670.60	681.70	168,169,170,172
29	Chandler laughs, turns, and sees that Ross and Joey aren’t happy.	685.38	704.51	175,176,177,179
31	Central Perk. Rachel, Phoebe, and Ross are there reflecting on the engagement ring.	708.19	739.77	179,180,181,182,183,184
32	Ross nods.	742.01	761.01	185,186,187,188,189,190,191
