scene_id	scene_desc	start	end	shot_ids
12	Monica, Chandler, and Phoebe's, Monica and Chandler are in the kitchen. Chandler is writing something down.	0.32	36.54	1,2,4,5,6,7,8,9,10,11,12
13	Joey and Rachel's, Ross is entering looking for Joey, but instead he finds Paul and Rachel making out on the couch.	39.90	159.64	13,15,17,19,20,21,22,23,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
14	Monica, Chandler, and Phoebe's, Joey is telling everyone about his impending termination at Mac and C.H.E.E.S.E.	159.64	233.53	45,47,48,49,50,51,52,54,55,56,57,59,60,61,63,64,65,66,67
15	Pier 59 Studios, Joey is walking up to C.H.E.E.S.E. and Wayne.	240.41	274.77	68,69,70,71,73,74,75,76,77,78
16	A Restaurant, Ross and Rachel are on their double date. Rachel is busy talking Ross up.	281.31	306.51	78,79,80,81,83,84
17	Rachel heads for the bathroom.	309.71	411.81	84,85,86,87,88,89,90,91,92,94,95,96,97,98,99,100,101
19	Monica, Chandler, and Phoebe's, Monica and Chandler are entering and they’re arguing.	411.89	509.71	101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122
20	Joey’s Dressing Room, Joey and Chandler are there.	516.01	531.13	125,126,127,131
21	There’s a knock on the door and Joey answers it to Wayne.	531.13	590.37	131,132,133,134,135,136,137,138,140,141,142
22	A Restaurant, Rachel is still trying to talk up Ross, not to much success.	594.77	689.86	145,146,148,149,150,151,152,153,154,155,156,157,158,159,160,161,163,164,165
24	Mac’s Office, Mac is talking to C.H.E.E.S.E. about their case.	694.90	718.32	166,167,168,169,174
