scene_id	scene_desc	start	end	shot_ids
1	Monica and Chandler's, Rachel is still looking out the window as Joey enters.	4.88	23.20	3,4,5
2	Chandler and Monica enter from their room and Joey quickly hides the bag of potato chips behind his back.	23.20	30.25	5,8
3	Joey offers them some potato chips.	31.53	99.33	10,11,12,13,15,16,17,20,50
5	Central Perk, Ross is on the couch reading as Rachel enters. It’s the next day.	99.33	242.15	50,51,52,53,54,55,56,57,58,59,60,61,63,64,65,66,67,68,69,70,71,72,74,75,76,77,78,79,80,81,83,84,85
6	Monica and Chandler's, Chandler, Monica, Phoebe, and Joey are watching ET.	248.63	258.02	87,89
7	We see the TV and it’s the last scene where ET is saying goodbye.	258.34	311.90	90,91,92,94,95,96,97,99,101
8	Joey looks at the T.V. and starts to cry.	311.90	316.22	101,102
9	Chandler changes the channel back to ET.	318.38	368.17	103,104,105,106,107,108,110,111
10	Chandler starts paging through the album.	370.65	396.25	112,113,114,115,116
11	Central Perk, Phoebe is putting away her guitar as a man approaches.	401.21	502.79	118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,136,137,138,139,141
12	Central Perk, time lapse, Rachel is at the counter as Jill enters.	502.86	627.37	141,142,143,144,145,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,173,174
13	Monica and Chandler's, Rachel is ranting about Jill to Chandler and Monica.	630.01	638.33	176,177,178
14	Joey and Ross enter.	640.89	663.14	180,181,182,183
15	Joey and Ross exchange looks.	669.22	676.84	184,185,186
