scene_id	scene_desc	start	end	shot_ids
1	Chandler and Joey's, Joey is balancing a mini hockey stick on his hand as Chandler enters from his room carrying a bunch of bills.	6.00	57.93	3,4,6,7,8,9,10,12,13,14,15,16,17
2	Joey runs over and shuts off the lights.	61.21	63.13	17
4	Monica and Rachel's, Chandler is talking to Phoebe about trying to give Joey some money.	102.55	153.87	46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
5	Joey and Ross enter.	155.95	203.98	61,62,63,64,65,66,67,68,69,70,71,72,73,74
6	Cut to Rachel’s bedroom, Phoebe and her are entering. And it’s obvious that she’s not packed.	208.46	272.43	76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94
7	Cut to living room, Phoebe enters and closes Rachel’s door behind her.	274.59	327.67	95,96,97,98,99,100,101,102,103,104,105,106,107,108,110,111,112,113
8	Chandler and Joey's, Joey is entering carrying two pizzas.	332.71	353.44	114,115,116,117,118
9	Chandler stares at him, dumbfounded, then finally agrees.	355.04	386.83	119,120,121,122,123,124,125
11	Rachel’s bedroom, she’s in her closet bringing down her pair of roller blades from a top shelf.	389.47	510.54	126,127,128,130,131,132,133,135,136,137,138,139,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,158,159,160
12	Chandler and Joey's, they are just finishing up another game of foosball.	511.18	536.28	161,162,163,164,165,166,167
13	In slow motion, as some haunty demonic music plays in the background, Joey throws the ball in, Chandler quits playing and goes for his Chinese food. Joey smacks the ball really hard, shooting it down the table. Chandler slowly takes a bite, the ball bounces off of the wall, heads back up the table, and scores the goal for Chandler.	564.42	565.54	186
14	In frustration, Joey kicks the table, breaking it.	570.59	581.23	189,192
15	Monica and Rachel's, the phone rings and Monica answers it as Rachel and Phoebe move a box into the living room.	581.47	616.07	192,193,194,195,196,197,198,199,201
16	Rachel’s bedroom, Rachel is entering carrying two glasses of wine. She gives one to Phoebe, keeps one, and completely ignores Monica.	624.27	655.04	203,204,206,207,208,209,211
