scene_id	sentence_id	start	end	utterance	speaker	speaker_confidence	speaker_method	alignment_score	row_type	filled_from_missing	matched_to_ct	scene_speaker_set	prev_speaker_scene	next_speaker_scene	review_flag	review_reason	notes	utterance_ct	speaker_ct	speaker_original	visual_presence	visual_presence_source	visual_presence_chars	speaker_visual_presence	speaker_visual_ratio	visual_presence_note	annotation_confidence	annotation_review_reason
19	1	0.32	1.12	My bag over there.	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Joey		Chandler	False		Speaker agrees with available community-transcript mapping.	They’re in my bag over there. (Points.)	Chandler	Chandler	present	char_tracker_stage05	chandler	present	1.0		high	
19	2	6.8	9.6	Uh, could you leave me one?	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Joey	Chandler	Joey	False		Speaker agrees with available community-transcript mapping.	Uh, could you leave me one?	Chandler	Chandler	present	char_tracker_stage05	chandler	present	1.0		high	
19	3	13.2	14.0	For just you?	Joey	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Joey	Chandler	Chandler	False		Speaker agrees with available community-transcript mapping.	(pause) For just you?	Joey	Joey	present	char_tracker_stage05	joey	present	1.0		high	
19	4	15.44	15.92	Yeah.	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Joey	Joey	Joey	False		Speaker agrees with available community-transcript mapping.	Yeah.	Chandler	Chandler	present	char_tracker_stage05	chandler	present	1.0		high	
19	5	19.68	21.68	Listen, why don't you come downstairs with me?	Joey	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Joey	Chandler	Joey	False		Speaker agrees with available community-transcript mapping.	Hey listen, why don’t you come downstairs with me? There’s some really nice girls down there.	Joey	Joey	present	char_tracker_stage05	joey	present	1.0		high	
19	6	21.68	23.36	There's some really nice girls down there.	Joey	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Joey	Joey	Chandler	False		Speaker agrees with available community-transcript mapping.	There's some really nice girls down there	Joey	Joey	present	char_tracker_stage05	joey	present	1.0		high	
19	7	23.44	24.72	Nah, I'm fine.	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Joey	Joey	Joey	False		Speaker agrees with available community-transcript mapping.	No I-I-I’m fine.	Chandler	Chandler	present	char_tracker_stage05	chandler|joey	present	1.0		high	
19	8	26.16	26.72	All right.	Joey	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Joey	Chandler	Joey	False		Speaker agrees with available community-transcript mapping.	all right go nuts	Joey	Joey	present	char_tracker_stage05	joey	present	1.0		high	
19	9	26.8	27.92	Here you go, buddy.	Joey	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Joey	Joey	Joey	False		Speaker agrees with available community-transcript mapping.	All right, here you go buddy. (He tosses him one.) Go nuts. (Exits.)	Joey	Joey	present	char_tracker_stage05	joey	present	1.0		high	
19	10	28.69	29.49	Go nuts.	Joey	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Joey	Joey	Joey	True	speaker_offscreen	Speaker agrees with available community-transcript mapping.	Go nuts	Joey	Joey	present	char_tracker_stage05	chandler	absent	0.0		low	speaker_offscreen
19	11	33.33	34.45	That's what that was?	Joey	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Joey	Joey		False		Speaker agrees with available community-transcript mapping.	that's what that was	Joey	Joey	present	char_tracker_stage05	joey	present	0.5		high	
20	12	34.85	37.97	Cause that other thing, I thought you were onto something, but it did nothing for me.	Joey	high	community_transcript_match	1.0	dialogue	False	True	Joey | Monica | Phoebe | Chandler		Monica	False		Speaker agrees with available community-transcript mapping.	That’s what that was?! ‘Cause that other thing? I thought you were on to something, but it did nothing for me.	Joey	Joey	present	char_tracker_stage05	joey	present	1.0		high	
20	13	39.57	40.97	Hey, can we change the topic?	Monica	high	community_transcript_match	1.0	dialogue	False	True	Joey | Monica | Phoebe | Chandler	Joey	Monica	False		Speaker agrees with available community-transcript mapping.	Okay, can we change the topic	Monica	Monica	present	char_tracker_stage05	chandler|joey|monica	present	1.0		high	
20	14	40.97	42.61	Because it's really doing nothing for me.	Monica	high	community_transcript_match	1.0	dialogue	False	True	Joey | Monica | Phoebe | Chandler	Monica	Joey	False		Speaker agrees with available community-transcript mapping.	Okay, can we change the topic? Because it’s really doing nothing for me.	Monica	Monica	present	char_tracker_stage05	chandler|monica	present	1.0		high	
20	15	44.05	46.37	Can you imagine if I hadn't left you that last one?	Joey	medium	visual_disambiguation	0.74	dialogue	True	False	Joey | Monica | Phoebe | Chandler	Monica	Joey	False		Only one of the two text-context candidates was visually present in the window.				present	char_tracker_stage05	joey	present			medium	
20	16	46.61	48.13	You two might have never gotten together.	Joey	high	scene_context_bridge	0.88	dialogue	True	False	Joey | Monica | Phoebe | Chandler	Joey	Joey	False		Same speaker appears on both sides within the same scene.				present	char_tracker_stage05	chandler|joey|monica	present			high	
20	17	48.93	52.53	Oh, can you imagine if I had set that hooker up to the room like I was gonna.	Joey	high	community_transcript_match	1.0	dialogue	False	True	Joey | Monica | Phoebe | Chandler	Joey	Joey	False		Speaker agrees with available community-transcript mapping.	Oh… (To Chandler) Can you imagine if I hadn’t left you that last one? You two might’ve never gotten together. Ooh-ooh! Could you imagine if I sent that hooker up to the room like I was gonna?! It’s like it was in the stars!	Joey	Joey	present	char_tracker_stage05	joey|monica	present	1.0		high	
20	18	54.69	56.21	It's like it was in the stars.	Joey	high	community_transcript_match	1.0	dialogue	False	True	Joey | Monica | Phoebe | Chandler	Joey	Phoebe	False		Speaker agrees with available community-transcript mapping.	It's like it was in the stars	Joey	Joey	present	char_tracker_stage05	chandler|joey|monica	present	1.0		high	
20	19	57.69	58.09	Yeah.	Phoebe	high	community_transcript_match	1.0	dialogue	False	True	Joey | Monica | Phoebe | Chandler	Joey	Phoebe	False		Speaker agrees with available community-transcript mapping.	yeah it's	Phoebe	Phoebe	present	char_tracker_stage05	chandler|joey|monica|phoebe	present	0.5		high	
20	20	58.25	59.37	Totally meant to be.	Phoebe	high	community_transcript_match	1.0	dialogue	False	True	Joey | Monica | Phoebe | Chandler	Phoebe	Phoebe	False		Speaker agrees with available community-transcript mapping.	Yeah, it's totally meant to be	Phoebe	Phoebe	present	char_tracker_stage05	chandler|joey|monica|phoebe	present	1.0		high	
20	21	59.53	61.85	Tell him who you originally wanted to hook up with that night.	Phoebe	high	community_transcript_match	1.0	dialogue	False	True	Joey | Monica | Phoebe | Chandler	Phoebe	Monica	False		Speaker agrees with available community-transcript mapping.	Yeah, it’s totally meant to be. (To Monica) Tell him who you originally wanted to hook up with that night.	Phoebe	Phoebe	present	char_tracker_stage05	joey|phoebe	present	1.0		high	
20	22	63.69	64.09	What?	Monica	high	community_transcript_match	1.0	dialogue	False	True	Joey | Monica | Phoebe | Chandler	Phoebe	Chandler	False		Speaker agrees with available community-transcript mapping.	What?!	Monica	Monica	present	char_tracker_stage05	chandler|monica	present	1.0		high	
20	23	64.81	65.21	What?	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Joey | Monica | Phoebe | Chandler	Monica	Phoebe	False		Speaker agrees with available community-transcript mapping.	What?	Chandler	Chandler	present	char_tracker_stage05	chandler|monica|phoebe	present	0.5		high	
20	24	66.17	66.57	What?	Phoebe	high	community_transcript_match	1.0	dialogue	False	True	Joey | Monica | Phoebe | Chandler	Chandler	Chandler	False		Speaker agrees with available community-transcript mapping.	(To Joey) What?!	Phoebe	Phoebe	present	char_tracker_stage05	phoebe	present	1.0		high	
20	25	69.21	71.53	Who did you originally want to hook up with?	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Joey | Monica | Phoebe | Chandler	Phoebe	Monica	False		Speaker agrees with available community-transcript mapping.	Who did you originally want to hook up with?	Chandler	Chandler	present	char_tracker_stage05	chandler|monica	present	0.6667		high	
20	26	73.37	74.05	Okay, fine.	Monica	medium	short_turn_alternation	0.7	dialogue	True	False	Joey | Monica | Phoebe | Chandler	Chandler	Monica	True	short_utterance_between_two_speakers	Short utterance inferred from local turn alternation.				present	char_tracker_stage05	chandler|monica	present			medium	
20	27	74.05	76.21	But please don't be upset, okay?	Monica	high	scene_context_bridge	0.88	dialogue	True	False	Joey | Monica | Phoebe | Chandler	Monica	Monica	False		Same speaker appears on both sides within the same scene.				present	char_tracker_stage05	monica	present			high	
20	28	76.21	77.97	I was really depressed, okay?	Monica	high	scene_context_bridge	0.88	dialogue	True	False	Joey | Monica | Phoebe | Chandler	Monica	Monica	False		Same speaker appears on both sides within the same scene.				present	char_tracker_stage05	monica	present			high	
20	29	77.97	80.09	And really drunk.	Monica	high	scene_context_bridge	0.88	dialogue	True	False	Joey | Monica | Phoebe | Chandler	Monica	Monica	False		Same speaker appears on both sides within the same scene.				present	char_tracker_stage05	monica	present			high	
20	30	80.49	82.45	I just wanted something stupid and meaningless.	Monica	high	scene_context_bridge	0.88	dialogue	True	False	Joey | Monica | Phoebe | Chandler	Monica	Monica	False		Same speaker appears on both sides within the same scene.				present	char_tracker_stage05	monica	present			high	
20	31	82.45	83.99	I just wanted just sex.	Monica	high	scene_context_bridge	0.88	dialogue	True	False	Joey | Monica | Phoebe | Chandler	Monica	Monica	False		Same speaker appears on both sides within the same scene.				present	char_tracker_stage05	monica	present			high	
20	32	84.07	91.91	So when I went to your room that night, I was actually looking for Joey.	Monica	high	community_transcript_match	1.0	dialogue	False	True	Joey | Monica | Phoebe | Chandler	Monica	Joey	False		Speaker agrees with available community-transcript mapping.	Okay, fine but please don’t be upset! Okay? I was really depressed okay? And really drunk! I just wanted something stupid and meaningless. I just wanted…just sex. So, when I…went to your room that night…I was actually looking…for Joey. (Joey smiles.)	Monica	Monica	present	char_tracker_stage05	monica	present	1.0		high	
20	33	98.79	99.91	Yeah, baby.	Joey	high	community_transcript_match	1.0	dialogue	False	True	Joey | Monica | Phoebe | Chandler	Monica	Joey	False		Speaker agrees with available community-transcript mapping.	Yeah baby! (Chandler glares at him.) No baby!	Joey	Joey	present	char_tracker_stage05	joey	present	1.0		high	
20	34	102.07	103.19	Joe, Baby.	Joey	high	community_transcript_match	1.0	dialogue	False	True	Joey | Monica | Phoebe | Chandler	Joey	Joey	False		Speaker agrees with available community-transcript mapping.	No baby	Joey	Joey	present	char_tracker_stage05	joey	present	1.0		high	
20	35	105.19	106.15	Oh, my God.	Joey	medium	scene_context_inference	0.68	dialogue	True	False	Joey | Monica | Phoebe | Chandler	Joey		True	medium_confidence_context_fill | speaker_no_face	Filled from previous same-scene context.				absent	char_tracker_stage05		absent			medium	speaker_no_face
22	36	106.79	108.47	You came to the room looking for Joey.	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Monica | Joey | Phoebe		Chandler	False		Speaker agrees with available community-transcript mapping.	(To Monica) So you came to the room looking for Joey? Did you ever in-intend on telling me about this?	Chandler	Chandler	present	char_tracker_stage05	chandler	present	0.6667		high	
22	37	108.88	110.56	Were you ever planning on telling me this?	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Monica | Joey | Phoebe	Chandler	Monica	False		Speaker agrees with available community-transcript mapping.	Did you ever in-intend on telling me about this	Chandler	Chandler	present	char_tracker_stage05	chandler	present	1.0		high	
22	38	110.8	111.16	No.	Monica	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Monica | Joey | Phoebe	Chandler	Monica	False		Speaker agrees with available community-transcript mapping.	no	Monica	Monica	present	char_tracker_stage05	chandler|monica	present	1.0		high	
22	39	111.16	113.04	Because I, I, I didn't think it was important.	Monica	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Monica | Joey | Phoebe	Monica	Chandler	False		Speaker agrees with available community-transcript mapping.	No because it-it didn’t seem important.	Monica	Monica	present	char_tracker_stage05	monica	present	1.0		high	
22	40	113.92	114.72	It's not important.	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Monica | Joey | Phoebe	Monica	Chandler	True	speaker_offscreen	Speaker agrees with available community-transcript mapping.	Oh, it's not important	Chandler	Chandler	present	char_tracker_stage05	monica	absent	0.0		low	speaker_offscreen
22	41	115.28	116.08	It's not important?	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Monica | Joey | Phoebe	Chandler	Chandler	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	It's not important	Chandler	Chandler	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
22	42	116.24	119.44	If it wasn't for a bridesmaid, you'd be marrying him, not me.	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Monica | Joey | Phoebe	Chandler	Monica	False		Speaker agrees with available community-transcript mapping.	Oh, it’s not important? It’s not important?! If it wasn’t for a bride’s maid you’d be marrying him (Points to Joey) not me!	Chandler	Chandler	present	char_tracker_stage05	chandler	present	0.75		high	
22	43	119.6	122.64	No, the point is, it was you that was there that night.	Monica	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Monica | Joey | Phoebe	Chandler	Monica	False		Speaker agrees with available community-transcript mapping.	Noo!! The point is that is was you that was there that night! It is you that I am marrying! It is you that I feel in love with!	Monica	Monica	present	char_tracker_stage05	chandler|monica	present	0.75		high	
22	44	122.96	125.08	It is you that I'm marrying.	Monica	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Monica | Joey | Phoebe	Monica	Monica	False		Speaker agrees with available community-transcript mapping.	It is you that I am marrying	Monica	Monica	present	char_tracker_stage05	monica	present	1.0		high	
22	45	125.08	126.76	It is you that I fell in love with.	Monica	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Monica | Joey | Phoebe	Monica	Joey	False		Speaker agrees with available community-transcript mapping.	It is you that I feel in love with	Monica	Monica	present	char_tracker_stage05	joey|monica	present	1.0		high	
22	46	126.76	132.08	And it is a love that is based on having and giving and receipt.	Joey	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Monica | Joey | Phoebe	Monica	Chandler	False		Speaker agrees with available community-transcript mapping.	And it is a love that is based on having and giving and receiv—(Shuts up on Monica’s glare.)	Joey	Joey	present	char_tracker_stage05	chandler|joey	present	1.0		high	
