scene_id	sentence_id	start	end	utterance	speaker	utterance_ct	speaker_ct	visual_presence	visual_presence_source	visual_presence_chars	speaker_visual_presence	speaker_visual_ratio	visual_presence_note	annotation_confidence	annotation_review_reason
1	1	2.88	3.44	Here you go.	Gunther	Here you go.	Gunther	absent	char_tracker_stage05		unobserved			high	
1	2	4.0	4.64	Thank you.	Rachel	Thank you.	Rachel	present	char_tracker_stage05	phoebe	absent	0.0000		low	speaker_offscreen
1	3	6.96	12.72	Say, Rachel, I was wondering if you'd like to go to a movie with me sometime as my lover.	Gunther	(In his head) Say Rachel, I was wondering if you’d like to go to a movie with me sometime. As my lover! Nnnsch, to out there. Maybe you’d just like to ah, get something to eat with me sometime? As my lover.	Gunther	absent	char_tracker_stage05		unobserved			medium	
1	4	16.48	17.28	Too out there.				absent	char_tracker_stage05		unknown			low	missing_speaker
1	5	17.92	22.72	Maybe you'd just like to get something to eat with me sometime as my lover.				absent	char_tracker_stage05		unknown			low	missing_speaker
1	6	25.76	26.24	Hi.				absent	char_tracker_stage05		unknown			low	missing_speaker
1	7	26.76	27.08	Hi.	Mark	(entering) Hi!	Mark	absent	char_tracker_stage05		unobserved			high	
1	8	27.48	28.76	All right, let's go shopping.	Rachel	All right, let's go shoppin'	Rachel	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
1	9	28.92	32.44	Got a positive balance on my credit card and I want to use it up before Citibank goes under.	Rachel	Hi! All right, let’s go shoppin’!! I got a positive balance on my credit card and I want to use it up before Citibank goes under.	Rachel	present	char_tracker_stage05	rachel	present	0.8000		high	
1	10	32.92	33.48	Good idea.	Mark	Good idea	Mark	present	char_tracker_stage05	rachel	unobserved			medium	
1	11	33.48	34.12	Good idea.	Mark	Good idea	Mark	absent	char_tracker_stage05		unobserved			medium	
1	12	35.56	38.36	Before we go, you know, there's something I need to say.	Mark	Good idea. Good idea. Um, y'know, before we go ah, there’s something I need to say.	Mark	partial	char_tracker_stage05		unobserved			medium	
1	13	38.76	40.04	Oh, okay.	Rachel	Oh, okay.	Rachel	present	char_tracker_stage05	rachel	present	1.0000		high	
1	14	44.04	46.76	I've kind of had this crush on you.	Mark	I've kinda of had this ah, this crush on you	Mark	partial	char_tracker_stage05		unobserved			medium	
1	15	47.72	50.48	But since you were with Ross, I didn't do anything about it.	Mark	But since you were with Ross, I-I didn't do anything about it	Mark	present	char_tracker_stage05	rachel	unobserved			medium	
1	16	50.48	54.05	But now that you're not, I'd really like to ask you out sometime.	Mark	I’ve kinda of had this ah, this crush on you. (Rachel is shocked) But since you were with Ross, I-I didn’t do anything about it. But, now that you’re not, I’d really like to ask you out sometime. So-so that’s-that’s what I’m doing, now.	Mark	partial	char_tracker_stage05		unobserved			medium	
1	17	55.97	58.29	So that's what I'm doing now.	Mark	So-so that's-that's what I'm doing, now	Mark	absent	char_tracker_stage05		unobserved			medium	
2	18	63.09	63.57	Wow.	Rachel	Wow! Umm....	Rachel	present	char_tracker_stage05	rachel	present	1.0000		medium	
3	19	74.93	75.97	I dropped a cop.	Gunther	I dropped a cup.	Gunther	absent	char_tracker_stage05		unobserved			high	
5	20	87.0	92.28	So, you know, that's why within a few years that voice recognition's gonna be pretty much standard on any computer you buy.	Pete	...so y'know, that’s why, within a few years, that voice recognition is gonna be pretty much standard on any computer you buy. Y'know, so you could be like-like, ‘Wash my car.’ ‘Clean my room.’ It’s not gonna be able to do any of those things, but it’ll understand what you’re saying.	Pete	partial	char_tracker_stage05		unobserved			medium	
5	21	92.52	93.72	You know, so you could be like.	Pete	Y'know, so you could be like-like, 'Wash my car	Pete	present	char_tracker_stage05	monica	unobserved			medium	
5	22	93.72	95.0	Like, wash my car?	Pete	y'know like 'wash my car	Pete	present	char_tracker_stage05	monica	unobserved			low	low_speaker_confidence
5	23	95.16	96.12	Clean my room.				present	char_tracker_stage05	monica	unknown			low	missing_speaker
5	24	97.16	100.12	Yeah, it's not gonna be able to do any of those things, but it'll understand what you're saying.				partial	char_tracker_stage05		unknown			low	missing_speaker
5	25	101.16	101.64	Wow.	Monica	Oh wow	Monica	present	char_tracker_stage05	monica	present	1.0000		medium	
5	26	101.88	104.76	Would it be able to recognize my voice if I talk like this?	Monica	Oh wow. Would it be able to recognize my voice (in a granny-type of voice) if I talked like this?	Monica	present	char_tracker_stage05	monica	present	1.0000		high	
5	27	106.5	109.3	Oh, it'll understand you, but it's gonna make fun of you.	Pete	Oh yeah. It-it'll understand you, but it's gonna make fun of you.	Pete	partial	char_tracker_stage05		unobserved			high	
5	28	111.54	112.82	Oh, this is so great.	Monica	Oh, this is so great.	Monica	present	char_tracker_stage05	monica	present	1.0000		high	
5	29	113.14	113.78	Yeah, it was.	Pete	Yeah, it was.	Pete	absent	char_tracker_stage05		unobserved			high	
5	30	116.1	116.98	All right, then.	Monica	All right then. (He leans in to kiss her goodnight, but she quickly kisses him on the cheek and pats his shoulder.) Bye.	Monica	present	char_tracker_stage05	monica	present	1.0000		high	
5	31	118.9	119.38	Bye.	Monica	Bye	Monica	present	char_tracker_stage05	monica	present	1.0000		medium	
6	32	125.86	127.7	Hello, people who do not live here.	Monica	Hello, people who do not live here.	Monica	present	char_tracker_stage05	chandler|monica	present	1.0000		high	
6	33	129.78	130.26	Hello.	All	Hi! Hello!	All	present	char_tracker_stage05	chandler|phoebe|ross	unobserved			high	
6	34	132.9	135.06	I gave you a key for emergencies.	Monica	I gave you a key for emergencies!	Monica	partial	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
6	35	135.38	136.74	We were out of dorit.	Phoebe	We were out of Doritos.	Phoebe	present	char_tracker_stage05	chandler|phoebe|ross	present	1.0000		high	
6	36	139.2	141.6	Hey, how'd the date go with Mr. Millionaire?	Ross	Hey, how’d the date go with Mr. Millionaire?	Ross	present	char_tracker_stage05	chandler|phoebe|ross	present	1.0000		high	
6	37	142.0	143.04	Mr. Millionaire?	Ross	Millionaire	Ross	present	char_tracker_stage05	chandler|phoebe|ross	present	0.5000		medium	
6	38	143.04	144.8	New from Snooty Playthings.	Chandler	Millionaire, new from Snooty Playthings	Chandler	present	char_tracker_stage05	chandler	present	1.0000		medium	
