scene_id	sentence_id	start	end	utterance	speaker	utterance_ct	speaker_ct	visual_presence	visual_presence_source	visual_presence_chars	speaker_visual_presence	speaker_visual_ratio	visual_presence_note	annotation_confidence	annotation_review_reason
17	1	0.48	1.52	And the humidity.	Monica	It’s the heat. (has her hand on his chest, and then pulls it away) And-and the humidity.	Monica	present	char_tracker_stage05	monica	present	1.0000		medium	
17	2	4.48	7.12	That's a, that's a tough combination.	Joey	That’s a uh, that’s a tough combination.	Joey	present	char_tracker_stage05	joey	present	1.0000		high	
17	3	12.24	14.48	Do you want to come in for some lemonade?	Monica	Do you wanna come in for some lemonade?	Monica	present	char_tracker_stage05	monica	present	1.0000		high	
17	4	15.2	16.399	Like you wouldn't believe.	Joey	like you wouldn't believe	Joey	present	char_tracker_stage05	joey|monica	present	1.0000		low	low_speaker_confidence
17	5	22.64	24.96	Wow, this is a great place.	Joey	Like you wouldn’t believe. (they go into the apartment) Wow! This is a great place.	Joey	present	char_tracker_stage05	joey|monica	present	0.6667		medium	
17	6	27.12	27.6	Thank you.	Monica	Thank you	Monica	present	char_tracker_stage05	chandler	absent	0.0000		low	speaker_offscreen
17	7	29.04	31.12	Just make yourself comfortable.	Monica	Thank you. Just make yourself comfortable.	Monica	present	char_tracker_stage05	monica	present	1.0000		high	
17	8	32.08	32.88	Gotcha.	Joey	Gotcha.	Joey	present	char_tracker_stage05	joey	present	1.0000		high	
17	9	36.24	38.16	This place is really my grandmother's.				absent	char_tracker_stage05		unknown			low	missing_speaker
17	10	42.16	44.24	I got it from her when she moved to Florida.	Monica	i got it from her when she moved to florida	Monica	partial	char_tracker_stage05		absent	0.0000		low	speaker_no_face
17	11	44.24	46.24	Otherwise I could never afford a place like this.	Monica	I got it from her when she moved to Florida, otherwise I could never afford a place like this	Monica	partial	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
17	12	51.44	56.0	So if the landlord ever asks, I'm an 87 year old woman who's afraid of her VCR.	Monica	This place is really my Grandmother’s. (Joey starts to take off all of his clothes, while Monica gets the glasses and pours the lemonade.) I got it from her when she moved to Florida, otherwise I could never afford a place like this. So if the landlord ever asks, I’m 87 year old woman, who’s afraid of her VCR. So are you thirsty?	Monica	partial	char_tracker_stage05		partial	0.4000		medium	partial_visual_presence
17	13	56.69	57.41	You thirsty?	Monica	So are you thirsty	Monica	present	char_tracker_stage05	joey	absent	0.0000		low	speaker_offscreen
17	14	57.49	58.93	Oh, you bet I am.	Joey	Oh, you bet I am!	Joey	present	char_tracker_stage05	joey	present	1.0000		high	
17	15	61.33	62.85	Okay, here's your penis.	Monica	Okay, here's your penis	Monica	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
17	16	66.85	67.73	Oh my God.	Monica	Oh my God	Monica	present	char_tracker_stage05	joey	absent	0.0000		low	speaker_offscreen
17	17	67.73	69.01	What the hell are you doing?	Monica	(turning around) Okay, here’s your penis! Oh my God!!! What the hell are you doing?!!	Monica	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
17	18	69.65	72.29	You said you want to come in for some lemonade.	Joey	You said, you wanna come in for some lemonade?	Joey	present	char_tracker_stage05	joey	present	0.7500		high	
17	19	72.85	73.25	So?	Monica	So?!	Monica	present	char_tracker_stage05	joey|monica	present	1.0000		high	
17	20	75.89	77.33	Were you just gonna give me lemonade?	Joey	Whoa, ah!! We’re you just gonna give me some lemonade?	Joey	present	char_tracker_stage05	joey	present	1.0000		high	
17	21	77.33	77.89	Yeah.	Monica	Yeah huh	Monica	present	char_tracker_stage05	joey	absent	0.0000		low	speaker_offscreen
17	22	79.41	80.61	Cover yourself up.	Monica	Yeah huh!! Cover yourself up!	Monica	present	char_tracker_stage05	joey	absent	0.0000		low	speaker_offscreen
17	23	81.01	81.73	Oh, right.	Joey	Oh right, right.	Joey	present	char_tracker_stage05	joey	present	1.0000		high	
17	24	81.81	82.29	Sorry.				present	char_tracker_stage05	joey	unknown			low	missing_speaker
17	25	82.69	83.89	I don't believe this.	Monica	I don't believe this	Monica	present	char_tracker_stage05	joey	absent	0.0000		low	speaker_offscreen
17	26	84.28	87.64	I mean, someone asks you in for lemonade and to you that means they want to have sex?	Monica	I don’t believe this! When someone asks you in for lemonade, and to you that means they wanna have sex?	Monica	present	char_tracker_stage05	joey	absent	0.0000		low	speaker_offscreen
