scene_id	sentence_id	start	end	utterance	speaker	utterance_ct	speaker_ct	visual_presence	visual_presence_source	visual_presence_chars	speaker_visual_presence	speaker_visual_ratio	visual_presence_note	annotation_confidence	annotation_review_reason
1	1	0.16	1.96	You blew me off, you know?	Joey	well so how come you blew me off y'know	Joey	present	char_tracker_stage05	joey	present	1.0000		low	low_speaker_confidence
22	2	1.96	2.96	How come you were with him?	Joey	Well so, how come you blew me off? Y'know? How come you were with him?	Joey	present	char_tracker_stage05	joey	present	1.0000		medium	
22	3	3.52	4.32	I don't know.				present	char_tracker_stage05	joey	unknown			low	missing_speaker
22	4	5.76	6.16	Just.	Kate	i just	Kate	absent	char_tracker_stage05		unobserved			low	low_speaker_confidence
22	5	6.72	7.64	Just do this.	Kate	I just, just do this	Kate	absent	char_tracker_stage05		unobserved			medium	
22	6	7.64	12.72	I always have to pick, like, the smartest guy or the most talented guy.	Kate	I don’t know! I just, just do this! I-I always have to pick the like the smartest guy, or-or the most talented guy… Why can’t I just pick someone like you?	Kate	absent	char_tracker_stage05		unobserved			medium	
22	7	14.16	15.84	Why can't I just pick someone like you?	Kate	Why can't I just pick someone like you	Kate	absent	char_tracker_stage05		unobserved			medium	
22	8	19.92	20.48	Thanks.	Joey	Thanks.	Joey	present	char_tracker_stage05	joey	present	1.0000		high	
22	9	23.36	24.4	You know what I mean.	Kate	You know what I mean	Kate	present	char_tracker_stage05	joey	unobserved			medium	
22	10	26.97	28.57	I mean, like, the sweetest guy.	Kate	You know what I mean. I mean like the sweetest guy. Joey, you’re just so, you’re so, so… (She passes out and slumps against his shoulder.)	Kate	absent	char_tracker_stage05		unobserved			medium	
22	11	30.81	32.01	Joe, you're just so.	Kate	Joey, you're just so, you're so, so	Kate	present	char_tracker_stage05	joey	unobserved			medium	
22	12	33.69	36.81	You're so, so.	Kate	joey you're so so	Kate	absent	char_tracker_stage05		unobserved			low	low_speaker_confidence
22	13	45.85	49.89	Okay, okay, here we go.				present	char_tracker_stage05	joey	unknown			low	missing_speaker
22	14	49.89	51.45	Let's get your feet up there.	Joey	There we go, let's get your feet up there	Joey	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
22	15	59.64	60.36	Good night, Kate.	Joey	Good night, Kate	Joey	present	char_tracker_stage05	joey	present	1.0000		medium	
22	16	62.2	63.16	Sweet dreams.	Joey	Sweet dreams	Joey	present	char_tracker_stage05	joey	present	1.0000		medium	
22	17	70.28	73.08	I'm gonna put this can right here in case you have to hurl.	Joey	(Checks to see if she’s drooling on his shirt.) Okay. Okay, okay, hey. (Lays her down and covers her with a blanket.) There we go, let’s get your feet up there. (Looks at her) Good night, Kate. Sweet dreams. (Picks up a garbage can) I’m gonna put this can right here in case you have to hurl.	Joey	present	char_tracker_stage05	joey	present	1.0000		medium	
23	18	81.08	82.28	Please stay on the line.	Hold Voice	Please stay on the line. You’re call is very important to us.	Hold Voice	present	char_tracker_stage05	phoebe	unobserved			medium	
23	19	83.01	84.45	Your call is very important.	Hold Voice	You're call is very important to us	Hold Voice	present	char_tracker_stage05	phoebe	unobserved			medium	
23	20	86.13	88.53	Pheebs, you've been up for 24 hours.	Monica	(entering from her bedroom) Pheebs, you’ve been up for 24 hours! Go to sleep, honey. Th-this isn’t healthy.	Monica	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
23	21	88.69	89.57	Go to sleep.	Monica	Go to sleep, honey	Monica	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
23	22	89.57	91.09	Honey, this isn't healthy.	Monica	Th-this isn't healthy	Monica	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
23	23	91.33	92.77	No, no, I'm fine.				present	char_tracker_stage05	phoebe	unknown			low	missing_speaker
23	24	92.93	93.81	And you know why?				present	char_tracker_stage05	phoebe	unknown			low	missing_speaker
23	25	94.37	96.05	Cause of all the riboflavin.	Phoebe	No, no, I’m fine, and y’know why? ‘Cause of all the riboflavin.	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		medium	
23	26	99.09	99.57	Hey.	Joey	(entering, happily) Hey!	Joey	present	char_tracker_stage05	joey	present	1.0000		high	
23	27	99.57	100.05	Hey.	Monica	Hey	Monica	present	char_tracker_stage05	joey	absent	0.0000		low	speaker_offscreen
23	28	102.05	103.81	Didn't you have that outfit on last night?	Monica	Hey! Didn’t you have that outfit on last night?	Monica	present	char_tracker_stage05	joey|monica	present	1.0000		high	
23	29	103.97	107.01	Yeah, I stayed at Kate's, but nothing happened.	Joey	Yeah! I stayed at Kate’s, but ah, nothing happened.	Joey	present	char_tracker_stage05	joey|monica	present	0.8000		high	
23	30	107.17	116.11	Yeah, last time I was at Pete's, we just watched a movie of us that we'd made earlier.	Monica	Yeah, last time I was at Pete's we just watched a movie...of us...that we'd made earlier.  (with a big smile) I'm sorry, I can't help it. I have a boyfriend!	Monica	present	char_tracker_stage05	monica	present	1.0000		high	
23	31	117.07	117.75	I'm sorry.				present	char_tracker_stage05	monica	unknown			low	missing_speaker
23	32	117.75	118.67	I can't help it.				present	char_tracker_stage05	monica	unknown			low	missing_speaker
23	33	118.75	119.87	I have a boyfriend.				present	char_tracker_stage05	monica	unknown			low	missing_speaker
23	34	121.87	122.75	Hey, Phoebs.				present	char_tracker_stage05	joey	unknown			low	missing_speaker
23	35	122.75	123.47	Where were you?	Joey	Hey, Pheebs, where were ya?	Joey	present	char_tracker_stage05	joey|phoebe	present	1.0000		medium	
23	36	123.79	125.11	I'm so, so sorry.				present	char_tracker_stage05	joey|phoebe	unknown			low	missing_speaker
23	37	125.11	127.39	Joey, I am definitely going to see your play.				present	char_tracker_stage05	joey|phoebe	unknown			low	missing_speaker
23	38	127.79	128.35	I swear.				present	char_tracker_stage05	joey|phoebe	unknown			low	missing_speaker
23	39	128.35	130.27	Your play is very important to us.	Phoebe	I’m so, so, so sorry, Joey. I definitely am gonna see you’re play. I swear you’re play is very important to us, thank you for your patience. You’re play is the next play is the next play I’m gonna see.	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		medium	
23	40	130.27	131.39	Thank you for your patience.				present	char_tracker_stage05	phoebe	unknown			low	missing_speaker
23	41	131.39	133.55	Your play is the next play I'm going to see.				present	char_tracker_stage05	phoebe	unknown			low	missing_speaker
23	42	136.03	137.31	Anyway, how'd it go with Kate?	Monica	Anyway, how did it go with Kate?	Monica	present	char_tracker_stage05	joey|monica	present	1.0000		high	
23	43	137.47	138.35	Oh, it was great.				present	char_tracker_stage05	joey|monica	unknown			low	missing_speaker
23	44	138.75	143.55	Yeah, I walked her home and it was amazing how much we connected, you know?				present	char_tracker_stage05	joey	unknown			low	missing_speaker
23	45	143.71	145.15	Then she passed out.				present	char_tracker_stage05	joey	unknown			low	missing_speaker
23	46	145.47	146.59	But then she woke up.				present	char_tracker_stage05	joey	unknown			low	missing_speaker
23	47	146.91	147.39	Yeah.				present	char_tracker_stage05	joey	unknown			low	missing_speaker
23	48	147.39	149.27	And we stayed up all night talking.				present	char_tracker_stage05	joey	unknown			low	missing_speaker
23	49	149.27	152.27	And now we're, like, totally crazy about each other.	Joey	Oh, it was great! Yeah, I-I walked her home, and it was amazing how much we connected, y'know? Then ah, then she passed out, but then she woke up. Yeah? And we stayed up all night talking, and now we’re like totally crazy about each other!	Joey	present	char_tracker_stage05	joey	present	1.0000		medium	
23	50	152.67	155.15	Joey, you had the night.	Monica	Joey, you had the night!	Monica	present	char_tracker_stage05	joey|monica	present	1.0000		high	
23	51	155.95	156.35	What?	Joey	What?	Joey	present	char_tracker_stage05	joey|monica	present	1.0000		high	
23	52	156.83	162.35	When two people finally realize their feelings for each other and they talk for hours and they learn all about the other person.	Monica	When two people finally realize their feelings for each other, and-and they talk for hours, and they-they learn all about the other person!	Monica	present	char_tracker_stage05	monica	present	1.0000		high	
23	53	163.77	164.17	You think?	Joey	You-you think?	Joey	present	char_tracker_stage05	joey|monica	present	1.0000		high	
23	54	164.73	166.25	Did you, like, learn about her family?	Monica	Did you like learn about her family?	Monica	present	char_tracker_stage05	joey|monica	present	1.0000		high	
23	55	166.41	167.09	Two brothers.	Joey	Two brothers, one died!	Joey	present	char_tracker_stage05	joey|monica	present	1.0000		high	
23	56	167.09	167.77	One died.	Joey	one died	Joey	present	char_tracker_stage05	joey|monica	present	1.0000		low	low_speaker_confidence
23	57	167.85	168.33	Yes.	Monica	Yes!!	Monica	present	char_tracker_stage05	joey|monica	present	1.0000		high	
24	58	175.85	177.29	This is from the woman at the bar.	Gunther	(bringing Chandler a cup) This is from the woman at the bar.	Gunther	absent	char_tracker_stage05		unobserved			high	
25	59	182.81	184.57	Sorry, she thought you were somebody else.	Gunther	Sorry. She thought you were somebody else.	Gunther	present	char_tracker_stage05	chandler	unobserved			high	
25	60	189.33	189.93	What time is it?	Rachel	What time is it?	Rachel	present	char_tracker_stage05	rachel	present	1.0000		high	
25	61	189.93	191.57	17 15.	Chandler	7:15	Chandler	partial	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
25	62	193.25	194.21	Watch doesn't work.	Chandler	7:15. (Monica looks at him) Watch doesn’t work.	Chandler	present	char_tracker_stage05	chandler|rachel	present	1.0000		high	
25	63	195.89	197.17	Tommy's supposed to be here soon.	Rachel	Tommy’s supposed to be here soon, we’re going to lunch.	Rachel	present	char_tracker_stage05	rachel	present	1.0000		high	
25	64	197.17	198.13	We're going to lunch.	Rachel	we're going to lunch	Rachel	present	char_tracker_stage05	rachel|ross	present	1.0000		low	low_speaker_confidence
25	65	201.73	204.77	Look, look, I wasn't gonna say anything to you, but.				absent	char_tracker_stage05		unknown			low	missing_speaker
25	66	205.81	206.37	All right.				absent	char_tracker_stage05		unknown			low	missing_speaker
25	67	206.61	208.77	I don't think you should be seeing Tommy anymore.	Ross	Look. Look, I wasn’t going to say anything to you, but... All right, I don’t think you should be seeing Tommy anymore.	Ross	partial	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
25	68	210.45	211.25	You don't?	Rachel	You don’t?!	Rachel	present	char_tracker_stage05	rachel|ross	present	1.0000		high	
25	69	211.33	211.73	No.	Ross	No	Ross	present	char_tracker_stage05	rachel|ross	present	1.0000		medium	
25	70	211.89	213.01	The guy is mean.	Ross	The guy is mean	Ross	present	char_tracker_stage05	ross	present	1.0000		medium	
25	71	213.09	214.69	I mean, really mean.	Ross	I mean really mean	Ross	present	char_tracker_stage05	ross	present	1.0000		medium	
25	72	214.77	216.53	I think you should stay away from him.	Ross	No! The guy is mean. I mean really mean. I think you should stay away from him.	Ross	present	char_tracker_stage05	ross	present	1.0000		medium	
25	73	217.22	217.62	Hmm.				present	char_tracker_stage05	rachel	unknown			low	missing_speaker
25	74	217.62	220.9	Or maybe I should stay away from all men.	Rachel	Umm, or, maybe, I should stay away from all men.	Rachel	present	char_tracker_stage05	rachel	present	1.0000		high	
25	75	221.38	223.94	No, it's not just because I'm jealous.				partial	char_tracker_stage05		unknown			low	missing_speaker
25	76	224.98	225.7	I mean, I'm not.				present	char_tracker_stage05	chandler|monica|ross	unknown			low	missing_speaker
25	77	225.7	226.1	I'm not.				present	char_tracker_stage05	chandler|monica|ross	unknown			low	missing_speaker
25	78	226.1	227.34	I'm not jealous, okay?				present	char_tracker_stage05	ross	unknown			low	missing_speaker
25	79	227.34	227.78	It's.				present	char_tracker_stage05	ross	unknown			low	missing_speaker
25	80	228.42	229.98	Look, the guy, he screamed.	Ross	no it's not just 'cause i'm jealous i mean i'm not i'm not i'm not jealous okay it's look the guy he screamed	Ross	present	char_tracker_stage05	ross	present	1.0000		low	low_speaker_confidence
