scene_id	sentence_id	start	end	utterance	speaker	speaker_confidence	speaker_method	alignment_score	row_type	filled_from_missing	matched_to_ct	scene_speaker_set	prev_speaker_scene	next_speaker_scene	review_flag	review_reason	notes	utterance_ct	speaker_ct	speaker_original	visual_presence	visual_presence_source	visual_presence_chars	speaker_visual_presence	speaker_visual_ratio	visual_presence_note	annotation_confidence	annotation_review_reason
1	1	2.96	5.92	So it seems like this Internet thing's here to stay up.	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Monica		Monica	False		Speaker agrees with available community-transcript mapping.	So it seems like this internet thing is going to stay uh?	Chandler	Chandler	present	char_tracker_stage05	chandler|monica	present	0.75		high	
1	2	8.96	10.16	It's okay not to talk.	Monica	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Monica	Chandler		False		Speaker agrees with available community-transcript mapping.	It's okay not to talk.	Monica	Monica	present	char_tracker_stage05	monica	present	1.0		high	
2	3	11.92	13.0	Hey, you guys.	Rachel	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Monica | Joey | Phoebe | Ross | Chandler | All		Rachel	True	speaker_offscreen	Speaker agrees with available community-transcript mapping.	Hey, you guys	Rachel	Rachel	present	char_tracker_stage05	chandler	absent	0.0		low	speaker_offscreen
2	4	13.0	13.44	Guess what?	Rachel	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Monica | Joey | Phoebe | Ross | Chandler | All	Rachel	Rachel	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Guess what	Rachel	Rachel	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
2	5	13.76	15.92	Barry and Mindy are getting a divorce.	Rachel	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Monica | Joey | Phoebe | Ross | Chandler | All	Rachel	Monica	False		Speaker agrees with available community-transcript mapping.	Hey, you guys! Guess what? Barry and Mindy are getting a divorce!	Rachel	Rachel	present	char_tracker_stage05	chandler|rachel	present	0.6667		high	
2	6	16.64	17.44	Oh, my God.	Monica	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Monica | Joey | Phoebe | Ross | Chandler | All	Rachel	Joey	True	speaker_offscreen	Speaker agrees with available community-transcript mapping.	Oh my God!	Monica	Monica	present	char_tracker_stage05	chandler|joey|rachel	absent	0.0		low	speaker_offscreen
2	7	17.68	19.28	What is the matter with you?	Joey	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Monica | Joey | Phoebe | Ross | Chandler | All	Monica	Phoebe	False		Speaker agrees with available community-transcript mapping.	(To Ross) What is the matter with you?!	Joey	Joey	present	char_tracker_stage05	joey	present	1.0		high	
2	8	21.92	22.32	No.	Phoebe	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Monica | Joey | Phoebe | Ross | Chandler | All	Joey	Phoebe	False		Speaker agrees with available community-transcript mapping.	No	Phoebe	Phoebe	present	char_tracker_stage05	phoebe|ross	present	1.0		high	
2	9	22.64	24.0	Barry and Mindy.	Phoebe	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Monica | Joey | Phoebe | Ross | Chandler | All	Phoebe	Joey	False		Speaker agrees with available community-transcript mapping.	No! Barry and Mindy.	Phoebe	Phoebe	present	char_tracker_stage05	phoebe	present	1.0		high	
2	10	24.16	25.04	Oh, sorry.	Joey	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Monica | Joey | Phoebe | Ross | Chandler | All	Phoebe	Joey	False		Speaker agrees with available community-transcript mapping.	oh sorry who who's barry and mindy	Joey	Joey	present	char_tracker_stage05	joey|phoebe	present	1.0		high	
2	11	25.36	27.36	I hear divorce, I immediately go to Ross.	Joey	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Monica | Joey | Phoebe | Ross | Chandler | All	Joey	Joey	False		Speaker agrees with available community-transcript mapping.	Oh sorry, I hear divorce I immediately go to Ross. (To Rachel) Who-who’s Barry and Mindy?	Joey	Joey	present	char_tracker_stage05	joey	present	1.0		high	
2	12	29.6	30.91	Who's Barry and Mindy?	Joey	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Monica | Joey | Phoebe | Ross | Chandler | All	Joey	Rachel	False		Speaker agrees with available community-transcript mapping.	Who-who's Barry and Mindy	Joey	Joey	present	char_tracker_stage05	chandler|joey|monica|rachel	present	1.0		high	
2	13	30.98	33.94	Barry was the guy that I almost married and Mindy was my best friend.	Rachel	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Monica | Joey | Phoebe | Ross | Chandler | All	Joey	Joey	False		Speaker agrees with available community-transcript mapping.	Barry was the guy that I was almost married and Mindy was my best friend.	Rachel	Rachel	present	char_tracker_stage05	rachel	present	1.0		high	
2	14	34.1	34.46	Oh.	Joey	medium	short_turn_alternation	0.7	reaction	True	False	Rachel | Monica | Joey | Phoebe | Ross | Chandler | All	Rachel	Joey	True	short_utterance_between_two_speakers	Short utterance inferred from local turn alternation.				present	char_tracker_stage05	chandler|joey|monica|rachel	present			medium	
2	15	34.46	36.1	Oh, wasn't he cheating on you with her?	Joey	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Monica | Joey | Phoebe | Ross | Chandler | All	Joey	Rachel	False		Speaker agrees with available community-transcript mapping.	Ohh-oh, wasn’t he cheating on you with her?	Joey	Joey	present	char_tracker_stage05	chandler|joey|monica|rachel	present	1.0		high	
2	16	36.1	39.46	Yeah, but that just means that he was falling asleep on top of her instead of me.	Rachel	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Monica | Joey | Phoebe | Ross | Chandler | All	Joey	Monica	False		Speaker agrees with available community-transcript mapping.	Yeah, but that just means that he was falling asleep on top of her instead of me.	Rachel	Rachel	present	char_tracker_stage05	joey|monica|rachel	present	1.0		high	
2	17	40.98	42.1	Why did they get divorced?	Monica	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Monica | Joey | Phoebe | Ross | Chandler | All	Rachel	Rachel	False		Speaker agrees with available community-transcript mapping.	Why did they get divorced?	Monica	Monica	present	char_tracker_stage05	chandler|joey|monica	present	1.0		high	
2	18	42.18	46.02	Well, apparently she caught him cheating on her with someone else.	Rachel	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Monica | Joey | Phoebe | Ross | Chandler | All	Monica	Rachel	True	speaker_offscreen	Speaker agrees with available community-transcript mapping.	Well, apparently she caught him cheating on her with someone else. Isn’t that sad? (Giggles.) God, could you imagine if I actually married him?! I mean how different would my life be?	Rachel	Rachel	present	char_tracker_stage05	joey	absent	0.2		low	speaker_offscreen
2	19	46.979	47.94	Isn't that sad?	Rachel	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Monica | Joey | Phoebe | Ross | Chandler | All	Rachel	Rachel	False		Speaker agrees with available community-transcript mapping.	Isn't that sad	Rachel	Rachel	present	char_tracker_stage05	joey|rachel	present	1.0		high	
2	20	50.1	52.34	God, can you imagine if I'd actually married him?	Rachel	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Monica | Joey | Phoebe | Ross | Chandler | All	Rachel	Rachel	False		Speaker agrees with available community-transcript mapping.	God, could you imagine if I actually married him	Rachel	Rachel	present	char_tracker_stage05	rachel	present	1.0		high	
2	21	52.34	54.58	I mean, how different would my life be?	Rachel	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Monica | Joey | Phoebe | Ross | Chandler | All	Rachel	Ross	False		Speaker agrees with available community-transcript mapping.	I mean how different would my life be	Rachel	Rachel	present	char_tracker_stage05	rachel	present	1.0		high	
2	22	54.58	55.54	I know what you mean.	Ross	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Monica | Joey | Phoebe | Ross | Chandler | All	Rachel	Ross	False		Speaker agrees with available community-transcript mapping.	i know what you mean	Ross	Ross	present	char_tracker_stage05	rachel|ross	present	0.5		high	
2	23	55.54	59.3	I've always wondered how different my life would be if I'd never gotten divorced.	Ross	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Monica | Joey | Phoebe | Ross | Chandler | All	Ross	Phoebe	False		Speaker agrees with available community-transcript mapping.	I know what you mean, I’ve always wondered how different my life would be if-if I’d never gotten divorced.	Ross	Ross	present	char_tracker_stage05	ross	present	1.0		high	
2	24	59.71	60.23	Which time?	Phoebe	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Monica | Joey | Phoebe | Ross | Chandler | All	Ross	Ross	False		Speaker agrees with available community-transcript mapping.	Which time?	Phoebe	Phoebe	present	char_tracker_stage05	phoebe|ross	present	1.0		high	
2	25	60.23	61.23	The first time.	Ross	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Monica | Joey | Phoebe | Ross | Chandler | All	Phoebe	Ross	False		Speaker agrees with available community-transcript mapping.	The first time	Ross	Ross	present	char_tracker_stage05	phoebe|ross	present	1.0		high	
2	26	62.83	66.11	Seriously, imagine if Carol hadn't realized she was a lesbian.	Ross	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Monica | Joey | Phoebe | Ross | Chandler | All	Ross	Joey	False		Speaker agrees with available community-transcript mapping.	The first time! No seriously, imagine if Carol hadn’t realized she was a lesbian.	Ross	Ross	present	char_tracker_stage05	ross	present	0.8		high	
2	27	68.27	68.99	I can't.	Joey	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Monica | Joey | Phoebe | Ross | Chandler | All	Ross	Joey	False		Speaker agrees with available community-transcript mapping.	I can't	Joey	Joey	present	char_tracker_stage05	joey	present	1.0		high	
2	28	69.15	70.59	I keep seeing it the good way.	Joey	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Monica | Joey | Phoebe | Ross | Chandler | All	Joey	Ross	False		Speaker agrees with available community-transcript mapping.	(starts to imagine it) I can’t. I keep seeing it the good way.	Joey	Joey	present	char_tracker_stage05	joey	present	1.0		high	
2	29	74.19	76.19	I bet I'd still be doing my karate.	Ross	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Monica | Joey | Phoebe | Ross | Chandler | All	Joey	Ross	False		Speaker agrees with available community-transcript mapping.	I'd bet I'd still be doing my kara-tay	Ross	Ross	present	char_tracker_stage05	ross	present	1.0		high	
2	30	78.03	86.27	Towards the end of our marriage, I was doing a lot of karate as a way of releasing the tension from, you know, not doing anything else physical.	Ross	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Monica | Joey | Phoebe | Ross | Chandler | All	Ross	Chandler	False		Speaker agrees with available community-transcript mapping.	I’d bet I’d still be doing my kara-tay. (That’s karate, he’s just saying it that way.) Towards the end of our marriage I was doing a lot of kara-tay as a way of releasing the tension from y’know, not doing anything else physical.	Ross	Ross	present	char_tracker_stage05	ross	present	1.0		high	
2	31	86.27	88.35	Maybe the problem was you were pronouncing it karate.	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Monica | Joey | Phoebe | Ross | Chandler | All	Ross	Monica	False		Speaker agrees with available community-transcript mapping.	Maybe the problem was you were pronouncing it kara-tay.	Chandler	Chandler	present	char_tracker_stage05	chandler|monica	present	1.0		high	
2	32	90.59	91.46	What if I was still.	Monica	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Monica | Joey | Phoebe | Ross | Chandler | All	Chandler	Monica	False		Speaker agrees with available community-transcript mapping.	And what if I was still fat	Monica	Monica	present	char_tracker_stage05	chandler|monica|ross	present	1.0		high	
2	33	92.65	95.29	Well, you wouldn't be dating me, that's for sure.	Monica	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Monica | Joey | Phoebe | Ross | Chandler | All	Monica	Chandler	False		Speaker agrees with available community-transcript mapping.	And what if I was still fat? (To Chandler) Well, you wouldn’t be dating me, that’s for sure.	Monica	Monica	present	char_tracker_stage05	chandler|monica	present	1.0		high	
2	34	95.37	96.25	Sure I would.	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Monica | Joey | Phoebe | Ross | Chandler | All	Monica	All	False		Speaker agrees with available community-transcript mapping.	Sure I would!	Chandler	Chandler	present	char_tracker_stage05	chandler|monica	present	1.0		high	
2	35	96.73	97.13	Yeah.	All	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Monica | Joey | Phoebe | Ross | Chandler | All	Chandler	Chandler	False		Speaker agrees with available community-transcript mapping.	(simultaneously) Oh yeah! Come on! Yeah right!	All	All	present	char_tracker_stage05	chandler|monica	unobserved			high	
2	36	97.13	98.33	Really, Right?	Chandler	medium	visual_disambiguation	0.74	dialogue	True	False	Rachel | Monica | Joey | Phoebe | Ross | Chandler | All	All	Chandler	False		Only one of the two text-context candidates was visually present in the window.				present	char_tracker_stage05	chandler	present			medium	
2	37	98.57	98.93	What?	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Monica | Joey | Phoebe | Ross | Chandler | All	Chandler	Chandler	False		Speaker agrees with available community-transcript mapping.	what	Chandler	Chandler	present	char_tracker_stage05	chandler	present	1.0		high	
2	38	98.93	100.53	You guys really think I'm that shallow?	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Monica | Joey | Phoebe | Ross | Chandler | All	Chandler	Ross	False		Speaker agrees with available community-transcript mapping.	What, you guys really think that I’m that shallow?	Chandler	Chandler	present	char_tracker_stage05	chandler	present	1.0		high	
2	39	100.53	102.25	No, I just think Monica was that fat.	Ross	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Monica | Joey | Phoebe | Ross | Chandler | All	Chandler	Joey	False		Speaker agrees with available community-transcript mapping.	No, I just think Monica was that fat.	Ross	Ross	present	char_tracker_stage05	chandler|ross	present	1.0		high	
2	40	104.41	107.21	Hey, imagine if I never got fired off Days of Our Lives.	Joey	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Monica | Joey | Phoebe | Ross | Chandler | All	Ross	Joey	False		Speaker agrees with available community-transcript mapping.	Hey, imagine if I never got fired off Days Of Our Lives! (Closes his eyes to do so.) Oh-hey, there’s Carol again!	Joey	Joey	present	char_tracker_stage05	joey	present	1.0		high	
2	41	108.25	108.65	Hey.	Joey	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Monica | Joey | Phoebe | Ross | Chandler | All	Joey	Joey	False		Speaker agrees with available community-transcript mapping.	Oh-hey, there's Carol again	Joey	Joey	present	char_tracker_stage05	joey	present	1.0		high	
2	42	108.65	110.09	Hey, there's Carol again.	Joey	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Monica | Joey | Phoebe | Ross | Chandler | All	Joey	Chandler	False		Speaker agrees with available community-transcript mapping.	oh there's carol again	Joey	Joey	present	char_tracker_stage05	joey	present	1.0		high	
2	43	111.77	114.57	What if I had had the guts to quit my job?	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Monica | Joey | Phoebe | Ross | Chandler | All	Joey	Chandler	False		Speaker agrees with available community-transcript mapping.	What if I had had the guts to quit my job	Chandler	Chandler	present	char_tracker_stage05	chandler	present	1.0		high	
2	44	115.05	118.33	I'd probably be writing for the New Yorker, being paid to be funny.	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Monica | Joey | Phoebe | Ross | Chandler | All	Chandler	Chandler	False		Speaker agrees with available community-transcript mapping.	What if I had had the guts to quit my job? I’d probably be writing for the New Yorker, getting paid to be funny. But my job’s fun too! I mean tomorrow, I-I don’t have to wear a tie.	Chandler	Chandler	present	char_tracker_stage05	chandler|monica|phoebe	present	0.5		high	
2	45	119.39	120.35	But my job's fun too.	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Monica | Joey | Phoebe | Ross | Chandler | All	Chandler	Chandler	False		Speaker agrees with available community-transcript mapping.	But my job's fun too	Chandler	Chandler	present	char_tracker_stage05	chandler|joey|monica	present	1.0		high	
2	46	120.35	123.63	I mean, tomorrow I don't have to wear a tie.	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Monica | Joey | Phoebe | Ross | Chandler | All	Chandler	Phoebe	False		Speaker agrees with available community-transcript mapping.	I mean tomorrow, I-I don't have to wear a tie	Chandler	Chandler	present	char_tracker_stage05	chandler|joey|monica	present	1.0		high	
