scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	10.32	75.409	65.089	6	15	1.0	1	9	0.6	3.1875124059071664
2	75.409	90.34	14.930999999999997	1	0	0.0	1	0	0.0	0.0
4	91.14	186.16	95.02	6	15	1.0	1	12	0.8	2.9083211767842245
5	193.52	207.44	13.919999999999987	2	1	1.0	1	1	1.0	-0.0
6	207.68	219.51	11.829999999999984	2	1	1.0	1	1	1.0	-0.0
7	219.59	245.97	26.379999999999995	4	6	1.0	1	4	0.6666666666666666	1.9535655582339109
8	248.45	260.61	12.160000000000025	3	3	1.0	1	3	1.0	1.3197610417209003
9	266.61	270.13	3.519999999999982	1	0	0.0	1	0	0.0	0.0
10	282.06	282.62	0.5600000000000023	1	0	0.0	1	0	0.0	0.0
11	289.42	334.66	45.24000000000001	3	3	1.0	1	3	1.0	1.219333536860998
12	338.02	349.46	11.439999999999998	2	1	1.0	1	1	1.0	-0.0
14	360.42	492.38	131.95999999999998	4	6	1.0	1	6	1.0	1.9329534326775255
15	498.38	524.06	25.67999999999995	3	3	1.0	1	3	1.0	1.5703272355644509
16	534.52	574.16	39.639999999999986	2	1	1.0	1	1	1.0	-0.0
17	574.16	661.2	87.04000000000008	2	1	1.0	1	1	1.0	-0.0
18	672.37	674.93	2.5599999999999454	1	0	0.0	1	0	0.0	0.0
