scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	3.44	48.06	44.620000000000005	2	1	1.0	1	1	1.0	-0.0
2	58.25	59.85	1.6000000000000014	1	0	0.0	1	0	0.0	0.0
4	72.89	106.55	33.66	2	1	1.0	1	1	1.0	-0.0
5	110.55	268.66	158.11	7	21	1.0	1	16	0.7619047619047619	3.6969902797697425
6	284.13	307.74	23.610000000000014	2	1	1.0	1	1	1.0	-0.0
7	314.78	373.21	58.43000000000001	2	1	1.0	1	1	1.0	-0.0
8	382.73	402.07	19.339999999999975	2	1	1.0	1	1	1.0	-0.0
9	413.99	477.58	63.589999999999975	2	1	1.0	1	1	1.0	-0.0
10	482.3	536.38	54.079999999999984	3	3	1.0	1	3	1.0	1.4983960494914872
11	547.96	602.14	54.17999999999995	2	1	1.0	1	1	1.0	-0.0
12	616.14	715.31	99.16999999999996	6	15	1.0	1	11	0.7333333333333333	2.621503098338516
