scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
24	2.48	7.72	5.24	2	1	1.0	1	1	1.0	-0.0
25	7.72	26.0	18.28	4	6	1.0	1	5	0.8333333333333334	1.9508075926228092
26	26.28	54.37	28.089999999999996	2	1	1.0	1	1	1.0	-0.0
27	54.37	59.01	4.640000000000001	1	0	0.0	1	0	0.0	0.0
29	62.21	90.99	28.779999999999994	2	1	1.0	1	1	1.0	-0.0
36	127.61	128.73	1.1199999999999903	1	0	0.0	1	0	0.0	0.0
37	132.25	157.82	25.569999999999993	3	3	1.0	1	3	1.0	1.4525777887124955
38	157.82	206.08	48.26000000000002	4	6	1.0	1	5	0.8333333333333334	2.1438782588638357
39	207.28	366.36	159.08	6	15	1.0	1	9	0.6	3.029316460358175
40	368.2	428.07	59.870000000000005	3	3	1.0	1	3	1.0	1.3660908155421314
45	428.07	466.02	37.94999999999999	3	3	1.0	1	3	1.0	1.2088042325201858
47	479.94	573.85	93.91000000000003	6	15	1.0	1	11	0.7333333333333333	3.235897017221539
48	573.93	586.97	13.040000000000077	2	1	1.0	1	1	1.0	-0.0
49	595.13	613.28	18.149999999999977	3	3	1.0	1	3	1.0	1.4459104339436073
50	619.12	642.09	22.970000000000027	4	6	1.0	1	5	0.8333333333333334	2.1917306007297426
51	642.73	653.7	10.970000000000027	2	1	1.0	1	1	1.0	-0.0
52	660.34	668.1	7.759999999999991	1	0	0.0	1	0	0.0	0.0
53	668.1	668.82	0.7200000000000273	1	0	0.0	1	0	0.0	0.0
55	675.22	685.16	9.93999999999994	2	1	1.0	1	1	1.0	-0.0
56	686.6	694.44	7.840000000000032	2	1	1.0	1	1	1.0	-0.0
57	694.6	698.92	4.319999999999936	1	0	0.0	1	0	0.0	0.0
58	703.88	705.32	1.4400000000000546	2	1	1.0	1	1	1.0	-0.0
59	709.14	716.58	7.440000000000055	2	1	1.0	1	1	1.0	-0.0
60	719.22	722.9	3.67999999999995	2	1	1.0	1	1	1.0	-0.0
