scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	3.84	41.25	37.41	3	3	1.0	1	3	1.0	1.389674442222229
3	52.21	77.9	25.690000000000005	3	3	1.0	1	3	1.0	1.1191194053206726
4	80.3	89.4	9.100000000000009	1	0	0.0	1	0	0.0	0.0
5	94.12	116.1	21.97999999999999	3	3	1.0	1	3	1.0	1.206320758983388
6	120.42	171.27	50.85000000000001	5	10	1.0	1	7	0.7	2.2137213289376088
7	174.07	182.47	8.400000000000006	1	0	0.0	1	0	0.0	0.0
8	186.31	232.41	46.099999999999994	3	3	1.0	1	3	1.0	0.7738748398311402
9	232.41	347.56	115.15	2	1	1.0	1	1	1.0	-0.0
10	347.56	402.85	55.29000000000002	2	1	1.0	1	1	1.0	-0.0
11	404.21	468.68	64.47000000000003	3	3	1.0	1	3	1.0	0.5647693902350944
12	468.68	502.74	34.06	3	3	1.0	1	2	0.6666666666666666	1.1425818961311462
13	503.46	547.55	44.089999999999975	2	1	1.0	1	1	1.0	-0.0
14	550.51	604.58	54.07000000000005	4	6	1.0	1	5	0.8333333333333334	1.9203193802655436
15	606.5	661.34	54.84000000000003	3	3	1.0	1	3	1.0	1.2578911119963938
16	661.58	665.27	3.689999999999941	1	0	0.0	1	0	0.0	0.0
