scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	0.16	1.96	1.8	1	0	0.0	1	0	0.0	0.0
22	1.96	73.08	71.12	2	1	1.0	1	1	1.0	-0.0
23	81.08	168.33	87.25000000000001	4	6	1.0	1	4	0.6666666666666666	1.6144527203218464
24	175.85	177.29	1.4399999999999977	1	0	0.0	1	0	0.0	0.0
25	182.81	251.07	68.25999999999999	5	10	1.0	1	7	0.7	2.406644984161439
26	251.07	278.07	27.0	2	1	1.0	1	1	1.0	-0.0
27	281.51	301.24	19.730000000000018	4	6	1.0	1	5	0.8333333333333334	1.9460837739008732
29	306.6	313.4	6.7999999999999545	2	1	1.0	1	1	1.0	-0.0
30	318.84	362.95	44.110000000000014	2	1	1.0	1	1	1.0	-0.0
31	367.67	411.96	44.289999999999964	4	6	1.0	1	5	0.8333333333333334	2.274617869909683
32	416.12	452.41	36.29000000000002	3	3	1.0	1	3	1.0	1.2096120047328487
33	452.41	464.48	12.069999999999993	1	0	0.0	1	0	0.0	0.0
34	468.96	484.88	15.920000000000016	2	1	1.0	1	1	1.0	-0.0
36	489.76	530.14	40.379999999999995	4	6	1.0	1	5	0.8333333333333334	2.0913028225823727
37	533.26	609.38	76.12	2	1	1.0	1	1	1.0	-0.0
38	618.1	619.3	1.1999999999999318	1	0	0.0	1	0	0.0	0.0
40	626.6	678.29	51.68999999999994	5	10	1.0	1	7	0.7	2.4740107373735163
