scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	8.24	25.12	16.880000000000003	3	3	1.0	1	3	1.0	1.0667603699719865
2	25.2	35.22	10.02	2	1	1.0	1	1	1.0	-0.0
3	41.62	49.7	8.080000000000005	2	1	1.0	1	1	1.0	-0.0
4	60.09	127.58	67.49	4	6	1.0	1	6	1.0	1.9851853374380755
6	139.02	257.15	118.12999999999997	8	28	1.0	1	19	0.6785714285714286	3.1207763861982523
7	257.55	301.0	43.44999999999999	5	10	1.0	1	8	0.8	2.8537646049882777
8	303.88	350.15	46.26999999999998	4	6	1.0	1	4	0.6666666666666666	2.134327072203152
10	351.11	375.36	24.25	1	0	0.0	1	0	0.0	0.0
11	375.36	437.69	62.329999999999984	4	6	1.0	1	6	1.0	1.912123916827738
12	437.69	536.67	98.97999999999996	4	6	1.0	1	5	0.8333333333333334	1.8223100873640232
13	539.23	647.1	107.87	3	3	1.0	1	3	1.0	1.5781784928350628
14	660.92	661.16	0.2400000000000091	1	0	0.0	1	0	0.0	0.0
15	663.72	692.82	29.100000000000023	4	6	1.0	1	4	0.6666666666666666	2.2300236392215225
