scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	2.16	7.68	5.52	2	1	1.0	1	1	1.0	-0.0
2	9.84	96.53	86.69	4	6	1.0	1	5	0.8333333333333334	2.2563684552559735
4	96.53	153.06	56.53	6	15	1.0	1	11	0.7333333333333333	3.2006891531557646
5	157.62	261.12	103.5	5	10	1.0	1	6	0.6	2.3175033405365775
6	261.12	284.48	23.360000000000014	2	1	1.0	1	1	1.0	-0.0
7	284.48	348.96	64.47999999999996	2	1	1.0	1	1	1.0	-0.0
8	349.44	362.84	13.399999999999977	2	1	1.0	1	1	1.0	-0.0
9	362.84	469.92	107.08000000000004	2	1	1.0	1	1	1.0	-0.0
10	472.88	554.67	81.78999999999996	4	6	1.0	1	5	0.8333333333333334	1.9441413331595723
11	565.99	630.53	64.53999999999996	2	1	1.0	1	1	1.0	-0.0
12	634.45	671.23	36.77999999999997	2	1	1.0	1	1	1.0	-0.0
