scene_id	start	end	character	degree	betweenness	eigenvector
1	3.52	125.17	Chandler	0.30300703578524163	0.3333333333333333	0.5772623834743618
1	3.52	125.17	Phoebe	0.1781953815366126	0.0	0.36370750992150724
1	3.52	125.17	Rachel	0.22781941183794777	0.0	0.4509476260332698
1	3.52	125.17	Ross	0.29097817084019795	0.3333333333333333	0.5754400285235238
3	125.17	183.31	Chandler	0.3453232441392171	0.0	0.6148029551363131
3	125.17	183.31	Joey	0.4352518917238968	1.0	0.6733224743166704
3	125.17	183.31	Ross	0.2194248641368861	0.0	0.41067526335991233
4	188.67	268.51	Mark	0.2454214386342008	0.0	0.4612903778495818
4	188.67	268.51	Rachel	0.316849853077246	0.0	0.5791587239311032
4	188.67	268.51	Ross	0.4377287082885532	1.0	0.6721505484620883
5	282.82	299.14	Jeannine	0.47916500000000006	1.0	0.7017437839802327
5	282.82	299.14	Julio	0.120835	0.0	0.21207647511968863
5	282.82	299.14	Monica	0.4	0.0	0.6801317742510731
6	310.43	405.52	Joey	0.048173293891577706	0.0	0.07484694799829239
6	310.43	405.52	Julio	0.46013299632426224	0.0	0.7038194973640128
6	310.43	405.52	Monica	0.49169370978416005	1.0	0.7064248364161676
7	406.48	445.79	Director	0.5	0.0	0.7071067811865476
7	406.48	445.79	Joey	0.5	0.0	0.7071067811865476
8	445.95	503.49	Chandler	0.31249914772339876	0.0	0.5661385354031213
8	445.95	503.49	Joey	0.4204553202514557	1.0	0.6592496274258467
8	445.95	503.49	Phoebe	0.2670455320251455	0.0	0.4948505708499195
9	503.49	578.67	Chandler	0.23356054421768704	0.0	0.4727899303719416
9	503.49	578.67	Joey	0.23696190476190473	0.0	0.5056031373966189
9	503.49	578.67	Monica	0.36621224489795917	0.6666666666666666	0.6241838251172871
9	503.49	578.67	Phoebe	0.16326530612244897	0.0	0.362256403194674
10	578.67	630.45	Chandler	0.43859604801664	1.0	0.6848427541238562
10	578.67	630.45	Joey	0.16666666666666669	0.0	0.3226471871432732
10	578.67	630.45	Mark	0.056140816249194744	0.0	0.10457480738130968
10	578.67	630.45	Phoebe	0.3385964690674987	0.0	0.6449444196314492
11	630.45	676.14	Man	0.1219917525773196	0.0	0.33217124329538233
11	630.45	676.14	Mark	0.2268041237113402	0.4	0.5631530139462015
11	630.45	676.14	Quartet	0.14776701030927836	0.4	0.25142414760037846
11	630.45	676.14	Rachel	0.28522268041237114	0.8	0.6135818541428891
11	630.45	676.14	Ross	0.12199381443298968	0.0	0.33359667173174185
11	630.45	676.14	The Bass Barber	0.09622061855670104	0.0	0.1467563112455859
12	676.3	691.07	Rachel	0.0	0.0	0.0
