scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
17	2.56	30.13	27.57	2	1	1.0	1	1	1.0	-0.0
18	33.97	37.57	3.6000000000000014	1	0	0.0	1	0	0.0	0.0
19	44.21	101.95	57.74	3	3	1.0	1	3	1.0	0.9370438517369437
20	104.03	232.08	128.05	4	6	1.0	1	6	1.0	2.3624735274231212
21	239.92	241.68	1.7600000000000193	2	1	1.0	1	1	1.0	-0.0
22	251.11	255.91	4.799999999999983	1	0	0.0	1	0	0.0	0.0
23	272.95	391.35	118.40000000000003	2	1	1.0	1	1	1.0	-0.0
24	393.35	490.25	96.89999999999998	2	1	1.0	1	1	1.0	-0.0
25	496.09	532.719	36.629000000000076	1	0	0.0	1	0	0.0	0.0
26	537.119	643.03	105.91099999999994	3	3	1.0	1	3	1.0	1.558588099731195
28	652.47	685.62	33.14999999999998	3	3	1.0	1	2	0.6666666666666666	1.0854403430359927
