scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
14	0.4	24.64	24.240000000000002	2	1	1.0	1	1	1.0	-0.0
15	24.64	33.23	8.589999999999996	2	1	1.0	1	1	1.0	-0.0
16	46.83	57.14	10.310000000000002	1	0	0.0	1	0	0.0	0.0
17	57.14	137.65	80.51	2	1	1.0	1	1	1.0	-0.0
18	137.65	194.81	57.16	2	1	1.0	1	1	1.0	-0.0
19	197.93	209.45	11.519999999999982	2	1	1.0	1	1	1.0	-0.0
20	216.42	267.3	50.880000000000024	2	1	1.0	1	1	1.0	-0.0
21	273.04	386.35	113.31	3	3	1.0	1	2	0.6666666666666666	0.7649394368685498
23	394.67	403.07	8.399999999999977	1	0	0.0	1	0	0.0	0.0
24	407.63	468.69	61.06	2	1	1.0	1	1	1.0	-0.0
25	475.73	566.25	90.51999999999998	3	3	1.0	1	3	1.0	1.3929713740561205
26	578.18	644.73	66.55000000000007	4	6	1.0	1	5	0.8333333333333334	1.6936063420917278
28	651.77	684.95	33.180000000000064	2	1	1.0	1	1	1.0	-0.0
