scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
17	0.48	114.86	114.38	2	1	1.0	1	1	1.0	-0.0
18	127.42	244.46	117.04	2	1	1.0	1	1	1.0	-0.0
19	251.58	271.34	19.759999999999962	2	1	1.0	1	1	1.0	-0.0
20	277.82	290.52	12.699999999999989	2	1	1.0	1	1	1.0	-0.0
21	295.72	362.59	66.86999999999995	2	1	1.0	1	1	1.0	-0.0
22	365.63	460.39	94.75999999999999	2	1	1.0	1	1	1.0	-0.0
23	460.55	503.21	42.65999999999997	2	1	1.0	1	1	1.0	-0.0
24	508.17	545.83	37.660000000000025	2	1	1.0	1	1	1.0	-0.0
25	547.75	549.19	1.4400000000000546	1	0	0.0	1	0	0.0	0.0
27	557.89	589.8	31.909999999999968	2	1	1.0	1	1	1.0	-0.0
28	597.64	633.86	36.22000000000003	5	10	1.0	1	9	0.9	2.9474897661482604
30	641.3	665.63	24.33000000000004	3	3	1.0	1	2	0.6666666666666666	1.2508526445773165
31	666.67	680.01	13.340000000000032	3	3	1.0	1	3	1.0	1.2877958323167888
