scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
24	0.24	5.6	5.359999999999999	2	1	1.0	1	1	1.0	-0.0
25	11.2	22.8	11.600000000000001	2	1	1.0	1	1	1.0	-0.0
28	44.06	152.02	107.96000000000001	2	1	1.0	1	1	1.0	-0.0
29	152.5	235.52	83.02000000000001	5	10	1.0	1	7	0.7	2.6490014865969504
31	235.52	320.53	85.00999999999996	2	1	1.0	1	1	1.0	-0.0
32	330.03	341.63	11.600000000000023	2	1	1.0	1	1	1.0	-0.0
33	344.75	456.5	111.75	3	3	1.0	1	3	1.0	0.4776917615874882
35	456.5	564.79	108.28999999999996	2	1	1.0	1	1	1.0	-0.0
36	570.53	622.86	52.33000000000004	3	3	1.0	1	3	1.0	1.2444903073598
38	628.24	664.06	35.819999999999936	8	28	1.0	1	13	0.4642857142857143	4.112655500252736
