scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	4.16	80.04	75.88000000000001	3	3	1.0	1	3	1.0	1.1454808086961177
2	81.56	112.95	31.39	3	3	1.0	1	3	1.0	1.4556078249764617
4	125.27	174.28	49.010000000000005	4	6	1.0	1	6	1.0	2.4029928141019234
5	174.28	181.88	7.599999999999994	3	3	1.0	1	3	1.0	1.245257914828247
6	195.48	226.07	30.590000000000003	2	1	1.0	1	1	1.0	-0.0
7	234.55	241.67	7.119999999999976	2	1	1.0	1	1	1.0	-0.0
8	251.36	271.6	20.24000000000001	2	1	1.0	1	1	1.0	-0.0
9	278.76	279.16	0.4000000000000341	1	0	0.0	1	0	0.0	0.0
10	283.72	330.98	47.25999999999999	4	6	1.0	1	5	0.8333333333333334	1.7613754196885425
11	335.65	358.93	23.28000000000003	2	1	1.0	1	1	1.0	-0.0
12	359.25	387.08	27.829999999999984	3	3	1.0	1	3	1.0	1.1457730349878494
13	387.08	505.02	117.94	2	1	1.0	1	1	1.0	-0.0
14	505.56	632.01	126.44999999999999	3	3	1.0	1	3	1.0	0.7713584725541429
15	640.01	648.81	8.799999999999955	1	0	0.0	1	0	0.0	0.0
16	649.7	676.35	26.649999999999977	2	1	1.0	1	1	1.0	-0.0
