scene_id	start	end	character	degree	betweenness	eigenvector
13	0.16	68.37	Rachel	0.5	0.0	0.7071067811865475
13	0.16	68.37	Ross	0.5	0.0	0.7071067811865475
14	71.25	151.25	Monica	0.5	0.0	0.7071067811865476
14	71.25	151.25	Phoebe	0.5	0.0	0.7071067811865476
15	155.25	230.77	Janice	0.5	0.0	0.7071067811865476
15	155.25	230.77	Joey	0.5	0.0	0.7071067811865476
16	237.01	262.02	Chandler	0.3379629115232053	0.6666666666666666	0.5948602964548222
16	237.01	262.02	Monica	0.14814835390717881	0.0	0.31919114391975
16	237.01	262.02	Phoebe	0.26851923867512584	0.0	0.5413270804855626
16	237.01	262.02	Rachel	0.2453694958944901	0.0	0.5012217406276984
17	262.66	411.1	Chandler	0.4249042967235031	0.0	0.7050652308225795
17	262.66	411.1	Monica	0.07509570327649692	0.6666666666666666	0.05642959621330799
17	262.66	411.1	Phoebe	0.050380531740636135	0.0	0.018589615429810136
17	262.66	411.1	Ross	0.4496194682593639	0.6666666666666666	0.7066492391239639
18	417.5	522.189	Chandler	0.42325595673310373	0.0	0.6798645290522985
18	417.5	522.189	Janice	0.15232576311485932	0.0	0.2738138935000942
18	417.5	522.189	Joey	0.4244182801520369	0.0	0.6803015315746507
19	527.389	552.2	Video	0.0	0.0	0.0
20	552.2	690.09	Monica	0.5	0.0	0.7071067811865475
20	552.2	690.09	Mr. Geller	0.5	0.0	0.7071067811865475
22	690.49	718.5	Mrs. Geller	0.32989620575754947	0.0	0.6199167293517398
22	690.49	718.5	Rachel	0.18556777553721868	0.0	0.3535709327474619
22	690.49	718.5	Ross	0.4845360187052317	1.0	0.7004932863246667
