scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	3.2	3.52	0.31999999999999984	1	0	0.0	1	0	0.0	0.0
2	6.56	67.13	60.56999999999999	3	3	1.0	1	3	1.0	0.860776041676442
5	80.73	129.09	48.36	3	3	1.0	1	3	1.0	0.60488335993829
6	129.09	190.37	61.28	7	21	1.0	1	17	0.8095238095238095	3.4726665874040883
7	191.01	238.23	47.22	6	15	1.0	1	11	0.7333333333333333	3.273731383368853
8	243.43	337.76	94.32999999999998	2	1	1.0	1	1	1.0	-0.0
9	345.08	350.84	5.759999999999991	1	0	0.0	1	0	0.0	0.0
10	354.44	385.82	31.379999999999995	4	6	1.0	1	4	0.6666666666666666	2.1648693571120403
11	385.9	457.54	71.64000000000004	4	6	1.0	1	6	1.0	1.581731210997484
13	462.5	476.98	14.480000000000018	2	1	1.0	1	1	1.0	-0.0
14	477.06	503.64	26.579999999999984	2	1	1.0	1	1	1.0	-0.0
15	504.44	517.64	13.199999999999989	1	0	0.0	1	0	0.0	0.0
16	527.8	536.29	8.490000000000009	2	1	1.0	1	1	1.0	-0.0
17	543.01	588.23	45.22000000000003	3	3	1.0	1	2	0.6666666666666666	1.0735065580636305
18	588.69	608.93	20.239999999999895	4	6	1.0	1	5	0.8333333333333334	2.0628451041630154
19	621.63	633.39	11.759999999999991	2	1	1.0	1	1	1.0	-0.0
20	638.19	650.3	12.1099999999999	2	1	1.0	1	1	1.0	-0.0
21	655.9	677.51	21.610000000000014	4	6	1.0	1	5	0.8333333333333334	2.033277024653932
22	683.59	685.03	1.4399999999999409	2	1	1.0	1	1	1.0	-0.0
23	690.87	692.79	1.919999999999959	1	0	0.0	1	0	0.0	0.0
24	693.59	696.71	3.1200000000000045	1	0	0.0	1	0	0.0	0.0
25	697.68	697.92	0.2400000000000091	1	0	0.0	1	0	0.0	0.0
