scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
16	0.88	6.48	5.6000000000000005	2	1	1.0	1	1	1.0	-0.0
17	17.68	59.18	41.5	2	1	1.0	1	1	1.0	-0.0
18	59.18	83.98	24.800000000000004	2	1	1.0	1	1	1.0	-0.0
19	86.7	130.17	43.469999999999985	2	1	1.0	1	1	1.0	-0.0
20	134.65	138.09	3.4399999999999977	1	0	0.0	1	0	0.0	0.0
21	144.38	277.21	132.82999999999998	2	1	1.0	1	1	1.0	-0.0
22	279.45	338.38	58.93000000000001	3	3	1.0	1	3	1.0	0.4870347408607474
23	342.7	361.18	18.480000000000018	2	1	1.0	1	1	1.0	-0.0
24	368.06	388.94	20.879999999999995	2	1	1.0	1	1	1.0	-0.0
25	401.88	403.24	1.3600000000000136	1	0	0.0	1	0	0.0	0.0
26	406.12	490.92	84.80000000000001	2	1	1.0	1	1	1.0	-0.0
27	498.12	517.14	19.019999999999982	2	1	1.0	1	1	1.0	-0.0
28	517.46	521.7	4.240000000000009	2	1	1.0	1	1	1.0	-0.0
29	523.86	552.22	28.360000000000014	3	3	1.0	1	3	1.0	1.1276189832439023
30	556.54	580.93	24.389999999999986	2	1	1.0	1	1	1.0	-0.0
31	591.58	604.38	12.799999999999955	2	1	1.0	1	1	1.0	-0.0
32	612.79	613.27	0.4800000000000182	1	0	0.0	1	0	0.0	0.0
33	626.469	627.43	0.960999999999899	1	0	0.0	1	0	0.0	0.0
35	638.39	663.22	24.83000000000004	2	1	1.0	1	1	1.0	-0.0
36	663.22	672.65	9.42999999999995	2	1	1.0	1	1	1.0	-0.0
