scene_id	start	end	character	degree	betweenness	eigenvector
25	0.96	5.68	Chandler	0.5	0.0	0.7071067811865475
25	0.96	5.68	Ross	0.5	0.0	0.7071067811865475
26	5.84	8.0	Ross	0.0	0.0	0.0
27	8.32	18.08	Chandler	0.23404481663985838	0.0	0.5524782840428386
27	8.32	18.08	Monica	0.3297844273665756	0.8333333333333333	0.6358546416076841
27	8.32	18.08	Phoebe	0.187943081335478	0.5	0.37201567778016625
27	8.32	18.08	Rachel	0.12411383732904402	0.0	0.30734656906669483
27	8.32	18.08	Ross	0.12411383732904402	0.0	0.23999800494116433
28	18.48	27.96	Rachel	0.5	0.0	0.7071067811865476
28	18.48	27.96	Ross	0.5	0.0	0.7071067811865476
29	28.52	29.72	Phoebe	0.0	0.0	0.0
30	33.64	35.96	Rachel	0.0	0.0	0.0
31	36.68	54.14	Chandler	0.36956578449658917	0.0	0.6224360037810148
31	36.68	54.14	Monica	0.3749983695723062	0.0	0.6267885957675764
31	36.68	54.14	Phoebe	0.25543584593110463	0.0	0.46873177555274653
32	54.14	61.98	Chandler	0.1647735020590722	0.0	0.3070609666584707
32	54.14	61.98	Rachel	0.48295470041181443	1.0	0.7006847272192629
32	54.14	61.98	Ross	0.35227179752911336	0.0	0.6440143444026947
33	61.98	62.42	Chandler	0.0	0.0	0.0
34	66.98	68.42	Rachel	0.5	0.0	0.7071067811865475
34	66.98	68.42	Ross	0.5	0.0	0.7071067811865475
35	68.66	69.54	Joey	0.0	0.0	0.0
36	72.9	79.39	Rachel	0.5	0.0	0.7071067811865475
36	72.9	79.39	Ross	0.5	0.0	0.7071067811865475
37	79.63	82.19	Chandler	0.5	0.0	0.7071067811865475
37	79.63	82.19	Joey	0.5	0.0	0.7071067811865475
38	84.59	86.11	Chandler	0.5	0.0	0.7071067811865475
38	84.59	86.11	Ross	0.5	0.0	0.7071067811865475
39	86.11	86.47	Chandler	0.0	0.0	0.0
40	86.47	97.55	Rachel	0.5	0.0	0.7071067811865475
40	86.47	97.55	Ross	0.5	0.0	0.7071067811865475
41	97.55	98.11	Ross	0.0	0.0	0.0
42	98.43	112.58	Chandler	0.45832999999999996	1.0	0.6846859125328115
42	98.43	112.58	Phoebe	0.24167	0.0	0.4615152946666037
42	98.43	112.58	Ross	0.3	0.0	0.5641000212443794
43	112.58	138.66	Rachel	0.5	0.0	0.7071067811865475
43	112.58	138.66	Ross	0.5	0.0	0.7071067811865475
44	138.66	144.16	Rachel	0.5	0.0	0.7071067811865475
44	138.66	144.16	Ross	0.5	0.0	0.7071067811865475
45	145.76	167.28	Joey	0.10584056688885579	0.0	0.18104658932433204
45	145.76	167.28	Rachel	0.4708015451049778	1.0	0.7007558197709413
45	145.76	167.28	Ross	0.4233578880061664	0.0	0.6900459503186601
46	167.44	177.17	Joey	0.5	0.0	0.7071067811865476
46	167.44	177.17	Monica	0.5	0.0	0.7071067811865476
47	177.65	196.95	Chandler	0.18354497675972903	0.0	0.34434554179029436
47	177.65	196.95	Rachel	0.46835221921803327	1.0	0.6935859177406436
47	177.65	196.95	Ross	0.34810280402223776	0.0	0.6327438048381177
48	196.95	205.27	Chandler	0.5	0.0	0.7071067811865475
48	196.95	205.27	Joey	0.5	0.0	0.7071067811865475
49	205.27	213.43	Chandler	0.5	0.0	0.7071067811865475
49	205.27	213.43	Ross	0.5	0.0	0.7071067811865475
50	213.43	223.23	Chandler	0.5	0.0	0.7071067811865475
50	213.43	223.23	Phoebe	0.5	0.0	0.7071067811865475
51	225.91	231.43	Phoebe	0.0	0.0	0.0
52	232.79	281.03	Rachel	0.5	0.0	0.7071067811865475
52	232.79	281.03	Ross	0.5	0.0	0.7071067811865475
54	289.27	310.4	Rachel	0.5	0.0	0.7071067811865475
54	289.27	310.4	Ross	0.5	0.0	0.7071067811865475
56	316.16	342.19	Chandler	0.3197706057181129	0.0	0.5994423354968662
56	316.16	342.19	Joey	0.2093013520867345	0.0	0.4003660607506744
56	316.16	342.19	Phoebe	0.4709280421951526	1.0	0.693091555144809
57	345.55	362.7	Rachel	0.5	0.0	0.7071067811865476
57	345.55	362.7	Ross	0.5	0.0	0.7071067811865476
58	369.66	374.14	Rachel	0.5	0.0	0.7071067811865475
58	369.66	374.14	Ross	0.5	0.0	0.7071067811865475
59	387.72	397.48	Chandler	0.4727276694157176	1.0	0.6925462200561291
59	387.72	397.48	Monica	0.2636361652921412	0.0	0.5100880968450292
59	387.72	397.48	Phoebe	0.2636361652921412	0.0	0.5100880968450292
60	402.2	439.44	Chandler	0.5	0.0	0.7071067811865475
60	402.2	439.44	Joey	0.5	0.0	0.7071067811865475
61	439.44	451.49	Ross	0.0	0.0	0.0
62	455.09	470.15	Monica	0.5	0.0	0.7071067811865475
62	455.09	470.15	Phoebe	0.5	0.0	0.7071067811865475
63	470.23	521.68	Rachel	0.5	0.0	0.7071067811865476
63	470.23	521.68	Ross	0.5	0.0	0.7071067811865476
64	523.12	602.3	Rachel	0.5	0.0	0.7071067811865475
64	523.12	602.3	Ross	0.5	0.0	0.7071067811865475
65	611.98	615.1	Ross	0.0	0.0	0.0
66	621.02	622.22	Rachel	0.0	0.0	0.0
68	634.34	643.86	Chandler	0.28125	0.0	0.5245245934473061
68	634.34	643.86	Joey	0.4375	1.0	0.6706324639755196
68	634.34	643.86	Phoebe	0.28125	0.0	0.5245245934473061
69	672.35	680.2	Chandler	0.5	0.0	0.7071067811865475
69	672.35	680.2	Joey	0.5	0.0	0.7071067811865475
