scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	2.48	18.0	15.52	4	6	1.0	1	4	0.6666666666666666	1.895106950517352
2	20.16	26.96	6.800000000000001	3	3	1.0	1	3	1.0	1.4185644431995963
5	40.39	117.76	77.37	4	6	1.0	1	5	0.8333333333333334	1.9914473582234153
6	118.0	124.16	6.159999999999997	2	1	1.0	1	1	1.0	-0.0
7	127.12	149.73	22.609999999999985	2	1	1.0	1	1	1.0	-0.0
8	153.73	165.57	11.840000000000003	2	1	1.0	1	1	1.0	-0.0
9	171.49	217.35	45.859999999999985	2	1	1.0	1	1	1.0	-0.0
10	217.91	223.75	5.840000000000003	2	1	1.0	1	1	1.0	-0.0
11	224.23	271.61	47.380000000000024	3	3	1.0	1	3	1.0	1.5406162184070498
12	273.02	276.78	3.759999999999991	1	0	0.0	1	0	0.0	0.0
13	278.94	338.19	59.25	3	3	1.0	1	3	1.0	1.4944854819942346
14	343.39	460.38	116.99000000000001	3	3	1.0	1	3	1.0	1.2299469405861603
15	463.1	620.71	157.61	3	3	1.0	1	3	1.0	1.1692659111289907
16	623.35	679.5	56.14999999999998	3	3	1.0	1	3	1.0	0.48356332170865773
