scene_id	start	end	character	degree	betweenness	eigenvector
8	22.72	37.23	Monica	0.0	0.0	0.0
9	37.23	42.23	Chandler	0.0	0.0	0.0
10	51.67	130.77	Chandler	0.0426475467116548	0.0	0.06553972680911441
10	51.67	130.77	Malcom	0.4691177197230124	0.0	0.7049020634737782
10	51.67	130.77	Phoebe	0.4882347335653328	1.0	0.706270221034553
11	130.77	313.01	Chandler	0.09752177258238669	0.0	0.2523544709166082
11	130.77	313.01	Joey	0.1934265227876664	0.1	0.5006939015705768
11	130.77	313.01	Monica	0.2553873806306452	0.30000000000000004	0.5747950334400479
11	130.77	313.01	Phoebe	0.1707972612127991	0.1	0.3613775076850391
11	130.77	313.01	Rachel	0.13038851209372396	0.0	0.3038120880668451
11	130.77	313.01	Ross	0.15247855069277869	0.0	0.3637829291691675
12	313.01	344.51	Janice	0.5	0.0	0.7071067811865476
12	313.01	344.51	Rachel	0.5	0.0	0.7071067811865476
13	377.85	471.14	Malcom	0.5	0.0	0.7071067811865476
13	377.85	471.14	Phoebe	0.5	0.0	0.7071067811865476
14	474.26	585.91	Joey	0.5	0.0	0.7071067811865476
14	474.26	585.91	Monica	0.5	0.0	0.7071067811865476
15	595.26	617.34	Monica	0.0	0.0	0.0
17	622.12	664.23	Chandler	0.19817146787446857	0.0	0.4095191330127118
17	622.12	664.23	Joey	0.23170553242553069	0.0	0.49863358193592977
17	622.12	664.23	Rachel	0.2804883402723408	0.6666666666666666	0.5559731052900206
17	622.12	664.23	Ross	0.2896346594276599	0.6666666666666666	0.5239776110259224
