scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	2.72	51.47	48.75	5	10	1.0	1	6	0.6	2.7827344237723777
2	64.89	65.69	0.7999999999999972	1	0	0.0	1	0	0.0	0.0
4	78.01	91.74	13.72999999999999	3	3	1.0	1	3	1.0	1.4823845113005214
5	91.74	159.97	68.23	5	10	1.0	1	7	0.7	2.7853355167794014
6	160.21	271.88	111.66999999999999	7	21	1.0	1	16	0.7619047619047619	3.5779781330352027
7	278.84	338.54	59.700000000000045	2	1	1.0	1	1	1.0	-0.0
8	339.5	411.52	72.01999999999998	3	3	1.0	1	3	1.0	1.2710636091223255
9	416.08	442.06	25.980000000000018	2	1	1.0	1	1	1.0	-0.0
10	443.58	495.94	52.360000000000014	3	3	1.0	1	2	0.6666666666666666	0.9871198307303636
11	499.7	500.42	0.7200000000000273	1	0	0.0	1	0	0.0	0.0
12	500.66	524.96	24.30000000000001	3	3	1.0	1	3	1.0	1.2098500301710693
13	532.8	600.61	67.81000000000006	3	3	1.0	1	3	1.0	1.3708863891872785
14	605.01	687.38	82.37	3	3	1.0	1	3	1.0	1.4149796254546874
15	687.7	689.14	1.4399999999999409	1	0	0.0	1	0	0.0	0.0
