scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
18	2.32	5.68	3.36	1	0	0.0	1	0	0.0	0.0
19	8.08	26.8	18.72	2	1	1.0	1	1	1.0	-0.0
20	36.86	108.75	71.89	2	1	1.0	1	1	1.0	-0.0
21	112.19	177.74	65.55000000000001	3	3	1.0	1	3	1.0	1.4486598252422618
22	180.94	201.99	21.05000000000001	3	3	1.0	1	3	1.0	1.5376540843426931
23	201.99	211.67	9.679999999999978	2	1	1.0	1	1	1.0	-0.0
24	214.55	226.13	11.579999999999984	2	1	1.0	1	1	1.0	-0.0
25	231.01	236.69	5.680000000000007	2	1	1.0	1	1	1.0	-0.0
26	238.45	309.66	71.21000000000004	4	6	1.0	1	4	0.6666666666666666	1.3060039849739722
27	314.7	333.32	18.620000000000005	2	1	1.0	1	1	1.0	-0.0
28	333.32	363.51	30.189999999999998	5	10	1.0	1	7	0.7	2.715807388149499
29	363.51	472.84	109.32999999999998	7	21	1.0	1	17	0.8095238095238095	3.492469394240089
30	476.36	481.08	4.71999999999997	1	0	0.0	1	0	0.0	0.0
31	481.08	484.12	3.0400000000000205	2	1	1.0	1	1	1.0	-0.0
32	493.1	595.13	102.02999999999997	6	15	1.0	1	10	0.6666666666666666	3.0561689300934347
36	629.23	664.26	35.02999999999997	2	1	1.0	1	1	1.0	-0.0
