turn_id	scene_id	start	end	n_sentences
0	1	1.76	4.96	1
1	2	5.12	6.24	1
2	2	6.64	8.4	1
3	2	10.16	10.96	1
4	2	11.68	12.08	1
5	2	12.8	13.76	1
6	2	14.88	16.08	1
7	2	24.56	25.28	1
8	2	25.28	26.23	1
9	2	28.14	29.34	1
10	2	33.02	34.14	1
11	2	34.38	36.38	1
12	2	36.86	38.62	1
13	2	38.62	39.18	1
14	2	39.18	41.18	1
15	3	43.02	44.62	1
16	3	44.86	48.06	1
17	3	48.06	50.7	1
18	3	51.58	53.82	1
19	3	54.32	57.0	1
20	3	57.0	58.64	1
21	3	58.8	60.64	1
22	3	60.64	63.56	1
23	3	63.56	65.52	1
24	3	65.68	66.92	1
25	3	66.92	67.84	1
26	3	69.84	73.12	1
27	3	73.2	73.56	1
28	3	73.56	74.0	1
29	4	76.64	78.32	1
30	4	83.36	83.92	1
31	4	85.55	86.03	1
32	4	86.03	86.79	1
33	4	86.79	87.95	1
34	4	87.95	89.39	1
35	4	89.71	90.91	1
36	4	90.91	91.31	1
37	4	91.31	94.19	1
38	4	94.35	95.31	1
39	4	95.31	96.19	1
40	4	96.27	97.39	2
41	4	97.47	98.55	1
42	4	98.55	99.47	1
43	6	99.47	117.72	1
44	6	118.28	120.44	1
45	6	120.68	121.56	1
46	6	121.88	125.72	1
47	6	127.08	128.88	1
48	6	128.88	135.58	1
49	7	142.93	146.29	1
50	7	147.09	152.37	1
51	7	153.25	154.13	1
52	7	154.29	157.09	1
53	7	158.13	158.93	1
54	7	161.42	163.26	1
55	7	166.46	168.46	1
56	7	169.1	169.82	1
57	7	169.82	170.34	1
58	7	170.34	170.66	1
59	7	170.66	172.46	1
60	7	172.86	174.46	1
61	7	174.46	177.1	1
62	7	177.26	179.42	1
63	7	181.9	188.34	1
64	7	188.34	190.3	1
65	7	191.2	192.4	1
66	7	192.4	193.68	1
67	7	194.56	196.48	1
68	7	196.48	198.24	1
69	7	198.48	203.76	1
70	7	208.32	210.0	1
71	7	212.56	215.12	1
72	7	216.49	216.73	1
73	7	219.37	219.85	1
74	7	220.17	221.13	1
75	7	221.45	223.85	1
76	8	228.97	234.21	1
77	8	234.21	236.41	1
78	8	236.41	237.85	1
79	8	237.93	240.57	1
80	8	240.65	241.995	1
81	8	241.995	245.57	1
82	8	246.85	249.13	1
83	8	249.13	249.57	1
84	8	249.57	250.33	1
85	8	250.33	251.41	1
86	8	251.57	251.97	1
87	8	251.97	252.37	1
88	8	252.45	255.25	1
89	8	255.81	256.69	1
90	8	258.209	259.73	1
91	8	260.69	261.41	1
92	8	262.05	264.61	1
93	8	265.81	266.69	1
94	8	267.65	269.33	1
95	8	269.63	270.35	1
96	8	270.35	274.83	1
97	8	275.55	275.95	1
98	8	275.95	278.51	1
99	8	278.67	279.79	1
100	8	280.51	282.99	1
101	8	286.75	288.35	1
102	8	294.11	294.59	1
103	9	295.24	297.08	1
104	9	298.52	299.96	1
105	9	299.96	300.68	1
106	9	300.68	301.08	1
107	9	301.08	301.64	1
108	9	301.64	302.04	1
109	9	305.32	306.52	1
110	9	306.52	307.96	1
111	9	309.16	309.68	1
112	9	309.68	311.96	1
113	9	312.44	313.56	1
114	9	314.12	315.48	1
115	9	315.88	318.68	1
116	10	332.18	332.66	1
117	10	334.42	335.62	1
118	10	336.02	336.82	1
119	10	336.82	337.38	1
120	10	340.9	341.78	1
121	10	342.26	344.34	1
122	10	344.5	346.34	1
123	10	349.3	350.34	1
124	10	351.86	352.38	1
125	10	352.38	354.82	1
126	10	356.74	358.02	1
127	10	358.22	360.46	1
128	10	360.78	363.06	1
129	10	363.06	363.38	1
130	10	363.38	364.02	1
131	10	364.02	365.34	1
132	10	366.22	366.74	1
133	10	366.74	367.5	1
134	10	370.62	373.46	1
135	10	373.46	375.9	1
136	10	375.9	378.14	1
137	10	379.34	382.06	1
138	10	383.34	384.54	1
139	10	384.9	387.54	1
140	10	387.78	389.1	1
141	10	389.1	389.78	1
142	10	391.54	392.66	1
143	10	392.82	396.14	1
144	10	396.14	396.66	1
145	10	397.22	397.86	1
146	10	397.94	398.38	1
147	10	398.38	399.06	1
148	10	400.34	402.34	1
149	10	407.22	407.7	1
150	10	408.34	410.26	1
151	10	410.34	410.7	1
152	10	410.7	411.3	1
153	10	411.7	413.46	1
154	10	414.9	415.86	1
155	10	416.26	416.73	1
156	10	416.88	417.12	1
157	10	417.44	418.4	1
158	10	418.96	422.24	1
159	10	422.32	424.08	1
160	10	424.08	425.76	1
161	10	427.6	434.64	1
162	10	435.84	448.71	1
163	10	448.71	450.71	1
164	10	457.75	458.23	1
165	11	458.39	458.79	1
166	11	458.79	459.83	1
167	11	459.83	460.47	1
168	11	460.63	464.67	1
169	11	464.67	465.59	1
170	11	465.83	466.19	1
171	11	466.19	467.59	1
172	11	467.75	470.07	1
173	11	470.07	470.63	1
174	11	471.06	471.54	1
175	11	471.54	473.62	1
176	11	473.62	474.1	1
177	11	474.42	476.26	1
178	11	480.18	480.66	1
179	11	480.66	481.78	1
180	11	483.3	484.1	1
181	11	485.86	486.5	1
182	11	486.98	488.74	1
183	11	490.74	491.46	1
184	11	491.54	494.02	1
185	11	495.22	498.18	1
186	11	498.66	504.58	1
187	11	506.82	508.98	1
188	11	514.74	517.7	1
189	11	519.38	522.98	1
190	11	524.269	524.909	1
191	11	526.269	526.909	1
192	11	528.909	529.269	1
193	11	529.269	529.709	1
194	11	529.949	532.829	1
195	12	544.749	546.509	1
196	12	547.149	549.149	1
197	12	550.909	551.389	1
198	12	551.88	552.52	1
199	12	552.52	553.0	1
200	12	553.88	554.24	1
201	12	554.24	557.4	1
202	12	557.88	559.16	1
203	12	561.08	561.8	1
204	12	561.8	562.76	1
205	12	562.76	564.68	1
206	12	566.12	566.84	1
207	12	567.48	568.44	1
208	12	568.6	569.0	1
209	12	569.0	571.08	1
210	12	572.36	573.32	1
211	12	573.88	574.68	1
212	12	574.68	575.0	1
213	12	575.48	577.12	1
214	12	577.12	577.44	1
215	12	577.44	577.8	1
216	12	578.23	579.19	1
217	12	581.19	582.23	1
218	12	582.23	582.99	1
219	12	582.99	583.59	1
220	12	583.99	586.59	1
221	12	586.59	587.67	1
222	12	588.15	591.35	1
223	12	591.51	593.59	1
224	12	593.59	594.15	1
225	12	594.71	595.91	1
226	12	595.91	596.99	1
227	12	596.99	598.47	1
228	12	598.47	599.51	1
229	12	599.91	600.95	1
230	12	601.19	601.83	1
231	12	602.31	603.03	1
232	12	603.03	604.03	1
233	12	604.03	604.71	1
234	12	605.27	605.91	1
235	12	606.39	606.87	1
236	12	606.87	607.51	1
237	12	607.51	608.23	1
238	12	608.23	608.95	1
239	12	609.15	609.63	1
240	12	610.27	611.39	1
241	12	612.03	612.75	1
242	12	612.99	613.55	1
243	12	613.63	613.91	1
244	12	613.91	614.19	1
245	12	614.19	614.67	1
246	12	618.11	618.67	1
247	12	618.67	620.43	1
248	12	620.67	621.23	1
249	13	621.23	622.35	1
250	13	623.15	625.43	1
251	13	625.43	627.55	1
252	13	630.19	631.31	1
253	13	632.27	634.11	1
254	13	634.27	636.15	1
255	13	636.15	639.87	1
256	14	644.33	646.49	1
257	14	646.65	647.97	1
258	14	647.97	648.85	1
259	14	648.85	649.85	1
260	14	649.93	651.05	1
261	14	651.37	652.65	1
262	14	652.81	654.01	1
263	14	654.33	655.61	1
264	14	655.61	656.57	1
265	14	656.65	657.21	1
266	14	657.53	657.85	1
267	14	657.85	658.37	1
268	14	658.37	658.57	1
269	14	658.57	659.21	1
270	14	660.41	661.21	1
271	14	664.89	668.41	1
272	14	670.15	672.47	1
