scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	4.8	7.92	3.12	2	1	1.0	1	1	1.0	-0.0
2	12.4	17.2	4.799999999999999	2	1	1.0	1	1	1.0	-0.0
4	25.36	32.38	7.020000000000003	4	6	1.0	1	5	0.8333333333333334	2.230489750901557
5	35.02	37.82	2.799999999999997	1	0	0.0	1	0	0.0	0.0
6	41.02	101.2	60.18	5	10	1.0	1	9	0.9	2.8241118865880854
9	176.27	219.04	42.76999999999998	2	1	1.0	1	1	1.0	-0.0
10	219.12	220.72	1.5999999999999943	1	0	0.0	1	0	0.0	0.0
11	223.2	225.68	2.480000000000018	1	0	0.0	1	0	0.0	0.0
12	225.92	241.03	15.110000000000014	2	1	1.0	1	1	1.0	-0.0
13	246.87	302.27	55.39999999999998	2	1	1.0	1	1	1.0	-0.0
14	302.27	390.47	88.20000000000005	4	6	1.0	1	6	1.0	1.7703782468191172
15	390.47	406.23	15.759999999999991	3	3	1.0	1	3	1.0	1.411343119989264
16	410.47	417.22	6.75	2	1	1.0	1	1	1.0	-0.0
17	425.54	437.62	12.079999999999984	4	6	1.0	1	5	0.8333333333333334	2.230489750901557
18	444.02	468.2	24.180000000000007	4	6	1.0	1	6	1.0	2.294447898659652
19	468.2	553.35	85.15000000000003	6	15	1.0	1	11	0.7333333333333333	3.2461320151552018
20	561.11	629.2	68.09000000000003	3	3	1.0	1	3	1.0	0.719807963908073
21	631.92	670.21	38.29000000000008	3	3	1.0	1	3	1.0	0.7433455160394291
22	678.45	682.21	3.759999999999991	1	0	0.0	1	0	0.0	0.0
