scene_id	start	end	character	degree	betweenness	eigenvector
8	1.36	43.16	Monica	0.44560594877665477	0.0	0.6993560040709152
8	1.36	43.16	Phoebe	0.07531368148337828	0.0	0.12273493119955535
8	1.36	43.16	Ross	0.4790803697399669	1.0	0.7041571672811421
9	50.36	102.63	Chandler	0.5	0.0	0.7071067811865475
9	50.36	102.63	Monica	0.5	0.0	0.7071067811865475
10	107.27	115.74	Chandler	0.5	0.0	0.7071067811865475
10	107.27	115.74	Joey	0.5	0.0	0.7071067811865475
11	120.22	128.54	Chandler	0.0	0.0	0.0
12	139.69	217.01	Kim	0.4850179775280899	1.0	0.704326825592137
12	139.69	217.01	Rachel	0.42134831460674155	0.0	0.6921298006121674
12	139.69	217.01	Ralph Lauren	0.09363370786516853	0.0	0.1577341493014901
13	224.51	274.09	Hillary	0.5	0.0	0.7071067811865476
13	224.51	274.09	Ross	0.5	0.0	0.7071067811865476
14	278.81	351.55	Chandler	0.42295026498325905	0.0	0.6775307654659523
14	278.81	351.55	Joey	0.41475486589525784	0.0	0.6741407614013356
14	278.81	351.55	Monica	0.16229486912148314	0.0	0.29408552440463337
15	359.23	412.19	Phoebe	0.5	0.0	0.7071067811865475
15	359.23	412.19	Rachel	0.5	0.0	0.7071067811865475
16	416.35	514.01	Hillary	0.5	0.0	0.7071067811865475
16	416.35	514.01	Ross	0.5	0.0	0.7071067811865475
17	514.17	630.69	Kim	0.4896686121179965	1.0	0.7048224399878505
17	514.17	630.69	Rachel	0.40289189604645287	0.0	0.6846770084782764
17	514.17	630.69	Ralph Lauren	0.1074394918355507	0.0	0.18558750537364038
19	630.77	687.25	Janine	0.5	0.0	0.7071067811865476
19	630.77	687.25	Joey	0.5	0.0	0.7071067811865476
