scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
15	1.36	6.88	5.52	2	1	1.0	1	1	1.0	-0.0
16	8.08	94.96	86.88	5	10	1.0	1	9	0.9	2.762084573630684
18	95.2	107.68	12.480000000000004	2	1	1.0	1	1	1.0	-0.0
19	111.44	137.1	25.659999999999997	4	6	1.0	1	6	1.0	2.118464926730638
20	137.5	146.22	8.719999999999999	2	1	1.0	1	1	1.0	-0.0
21	159.77	274.77	114.99999999999997	2	1	1.0	1	1	1.0	-0.0
22	280.53	342.32	61.79000000000002	2	1	1.0	1	1	1.0	-0.0
24	342.56	356.4	13.839999999999975	2	1	1.0	1	1	1.0	-0.0
26	365.42	369.34	3.919999999999959	2	1	1.0	1	1	1.0	-0.0
27	371.58	379.5	7.920000000000016	2	1	1.0	1	1	1.0	-0.0
28	380.3	417.93	37.629999999999995	5	10	1.0	1	7	0.7	2.4338857506890057
29	418.33	499.27	80.94	3	3	1.0	1	3	1.0	1.1561679451887903
30	500.09	547.49	47.400000000000034	2	1	1.0	1	1	1.0	-0.0
31	551.41	651.04	99.63	3	3	1.0	1	3	1.0	0.9631757849600895
32	658.64	663.2	4.560000000000059	2	1	1.0	1	1	1.0	-0.0
34	669.5	723.44	53.940000000000055	5	10	1.0	1	7	0.7	2.2418983052971626
