scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	1.28	2.28	0.9999999999999998	1	0	0.0	1	0	0.0	0.0
22	2.28	29.04	26.759999999999998	2	1	1.0	1	1	1.0	-0.0
23	29.04	48.78	19.740000000000002	2	1	1.0	1	1	1.0	-0.0
24	50.7	78.23	27.53	2	1	1.0	1	1	1.0	-0.0
25	79.67	87.11	7.439999999999998	2	1	1.0	1	1	1.0	-0.0
26	88.71	118.77	30.060000000000002	2	1	1.0	1	1	1.0	-0.0
27	119.17	150.84	31.67	2	1	1.0	1	1	1.0	-0.0
28	153.0	159.24	6.240000000000009	2	1	1.0	1	1	1.0	-0.0
29	160.92	190.25	29.330000000000013	3	3	1.0	1	3	1.0	1.5783482776014677
30	190.41	196.25	5.840000000000003	1	0	0.0	1	0	0.0	0.0
31	205.22	247.79	42.56999999999999	3	3	1.0	1	3	1.0	1.5460204284879153
32	248.11	306.77	58.65999999999997	3	3	1.0	1	2	0.6666666666666666	0.598284772237475
33	308.37	327.78	19.409999999999968	2	1	1.0	1	1	1.0	-0.0
34	329.94	341.22	11.28000000000003	1	0	0.0	1	0	0.0	0.0
36	341.7	351.28	9.579999999999984	2	1	1.0	1	1	1.0	-0.0
37	351.36	379.34	27.97999999999996	5	10	1.0	1	6	0.6	2.7987809053945925
38	379.42	393.74	14.319999999999993	2	1	1.0	1	1	1.0	-0.0
39	397.42	462.49	65.07	1	0	0.0	1	0	0.0	0.0
45	465.16	516.049	50.88899999999995	1	0	0.0	1	0	0.0	0.0
46	524.449	617.08	92.63100000000009	2	1	1.0	1	1	1.0	-0.0
48	618.6	632.41	13.809999999999945	2	1	1.0	1	1	1.0	-0.0
51	632.41	647.97	15.56000000000006	2	1	1.0	1	1	1.0	-0.0
52	648.37	685.01	36.639999999999986	3	3	1.0	1	3	1.0	1.3516896315256428
