scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	3.44	102.2	98.76	7	21	1.0	1	16	0.7619047619047619	3.67383741369759
2	102.6	119.48	16.88000000000001	1	0	0.0	1	0	0.0	0.0
3	131.62	169.65	38.03	2	1	1.0	1	1	1.0	-0.0
5	210.67	249.89	39.22	2	1	1.0	1	1	1.0	-0.0
6	250.45	290.67	40.22000000000003	3	3	1.0	1	3	1.0	0.84242948928867
8	298.99	325.09	26.099999999999966	3	3	1.0	1	3	1.0	1.364767072677517
9	325.09	401.32	76.23000000000002	4	6	1.0	1	5	0.8333333333333334	2.1828965145411523
10	403.8	447.64	43.839999999999975	2	1	1.0	1	1	1.0	-0.0
12	454.04	472.53	18.489999999999952	2	1	1.0	1	1	1.0	-0.0
13	477.89	502.83	24.939999999999998	2	1	1.0	1	1	1.0	-0.0
14	506.83	563.439	56.60899999999998	3	3	1.0	1	3	1.0	0.5833998458788526
15	563.439	566.36	2.921000000000049	1	0	0.0	1	0	0.0	0.0
16	566.6	570.36	3.759999999999991	1	0	0.0	1	0	0.0	0.0
18	574.68	591.06	16.379999999999995	2	1	1.0	1	1	1.0	-0.0
19	591.06	615.64	24.58000000000004	2	1	1.0	1	1	1.0	-0.0
20	621.0	672.73	51.73000000000002	3	3	1.0	1	3	1.0	0.8872515430771872
