scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
14	1.04	26.0	24.96	2	1	1.0	1	1	1.0	-0.0
15	29.84	80.55	50.709999999999994	4	6	1.0	1	6	1.0	2.1881917733713987
16	84.15	131.99	47.84	5	10	1.0	1	7	0.7	2.5809910089983323
17	133.43	253.7	120.26999999999998	6	15	1.0	1	12	0.8	3.36470569804101
18	256.74	308.39	51.64999999999998	5	10	1.0	1	8	0.8	2.7048337861752882
19	313.75	333.09	19.339999999999975	3	3	1.0	1	2	0.6666666666666666	1.2183289443300063
20	340.13	385.6	45.47000000000003	2	1	1.0	1	1	1.0	-0.0
21	388.75	495.92	107.17000000000002	7	21	1.0	1	17	0.8095238095238095	3.6664841198155314
22	495.92	553.52	57.599999999999966	3	3	1.0	1	3	1.0	1.1475995919738549
23	553.91	613.64	59.73000000000002	2	1	1.0	1	1	1.0	-0.0
24	613.72	614.92	1.1999999999999318	1	0	0.0	1	0	0.0	0.0
25	626.28	633.16	6.8799999999999955	1	0	0.0	1	0	0.0	0.0
27	633.16	655.4	22.24000000000001	4	6	1.0	1	4	0.6666666666666666	2.0709302679414407
28	661.4	673.38	11.980000000000018	2	1	1.0	1	1	1.0	-0.0
29	673.7	680.26	6.559999999999945	2	1	1.0	1	1	1.0	-0.0
