scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
22	0.16	52.62	52.46	2	1	1.0	1	1	1.0	-0.0
24	55.02	74.76	19.740000000000002	1	0	0.0	1	0	0.0	0.0
25	82.2	220.75	138.55	2	1	1.0	1	1	1.0	-0.0
26	225.31	259.45	34.139999999999986	2	1	1.0	1	1	1.0	-0.0
27	259.61	282.87	23.25999999999999	3	3	1.0	1	3	1.0	1.2434383176642212
28	289.35	370.41	81.06	2	1	1.0	1	1	1.0	-0.0
30	375.13	488.35	113.22000000000003	3	3	1.0	1	3	1.0	1.095797543600794
31	497.95	599.08	101.13000000000005	3	3	1.0	1	3	1.0	1.0610194859708504
32	599.54	614.18	14.639999999999986	2	1	1.0	1	1	1.0	-0.0
33	614.18	633.16	18.980000000000018	2	1	1.0	1	1	1.0	-0.0
34	639.72	647.4	7.67999999999995	2	1	1.0	1	1	1.0	-0.0
35	648.12	685.59	37.47000000000003	3	3	1.0	1	3	1.0	1.4569008096415756
37	699.35	728.55	29.199999999999932	2	1	1.0	1	1	1.0	-0.0
38	728.55	730.07	1.5200000000000955	1	0	0.0	1	0	0.0	0.0
