scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	6.24	110.82	104.58	5	10	1.0	1	6	0.6	2.4795833145711184
3	150.96	237.53	86.57	4	6	1.0	1	6	1.0	1.8818522354918448
4	242.17	261.23	19.06000000000003	1	0	0.0	1	0	0.0	0.0
5	261.23	375.67	114.44	5	10	1.0	1	9	0.9	2.7850449862209965
6	375.67	412.01	36.339999999999975	2	1	1.0	1	1	1.0	-0.0
7	420.33	475.71	55.379999999999995	2	1	1.0	1	1	1.0	-0.0
8	477.31	478.03	0.7199999999999704	1	0	0.0	1	0	0.0	0.0
9	483.15	526.99	43.84000000000003	3	3	1.0	1	3	1.0	1.2039533837229812
10	534.11	544.67	10.559999999999945	1	0	0.0	1	0	0.0	0.0
11	565.45	626.41	60.95999999999992	2	1	1.0	1	1	1.0	-0.0
